Epoch,Individual Income
1,2.3
2,3.3
3,3.9
4,3.7
5,3.5
6,2.9
7,4.0
8,3.4
9,3.9
10,3.4
11,4.0
12,3.7
13,3.9
14,3.8
15,3.9
16,3.9
17,3.5
18,3.6
19,3.7
20,4.0
21,3.9
22,4.0
23,4.0
24,3.8
25,3.8
26,4.0
27,3.6
28,3.3
29,3.8
30,3.7
31,3.9
32,3.8
33,3.8
34,3.9
35,3.8
36,3.8
37,3.7
38,3.7
39,3.8
40,3.9
41,3.8
42,3.2
43,3.9
44,3.5
45,3.9
46,3.9
47,3.8
48,3.9
49,3.7
50,3.8
51,3.9
52,3.8
53,3.7
54,3.9
55,3.9
56,3.8
57,3.5
58,3.9
59,3.3
60,3.8
61,3.6
62,3.9
63,3.9
64,3.8
65,3.7
66,3.9
67,4.0
68,3.8
69,3.7
70,4.0
71,3.8
72,3.8
73,3.9
74,3.7
75,3.6
76,3.8
77,3.5
78,3.8
79,3.9
80,3.9
81,3.4
82,3.8
83,3.6
84,3.9
85,4.0
86,3.6
87,3.8
88,3.7
89,3.6
90,4.0
91,3.9
92,3.8
93,3.8
94,3.8
95,4.0
96,4.0
97,3.7
98,3.7
99,3.8
100,4.0
101,3.9
102,3.6
103,3.7
104,4.0
105,3.3
106,3.9
107,3.6
108,3.8
109,3.5
110,3.5
111,3.5
112,3.8
113,3.8
114,4.0
115,3.9
116,3.9
117,3.8
118,3.8
119,4.0
120,3.9
121,3.7
122,4.0
123,3.8
124,3.8
125,3.9
126,3.8
127,4.0
128,3.9
129,4.0
130,3.7
131,3.9
132,3.7
133,3.9
134,3.8
135,3.8
136,3.9
137,4.0
138,3.9
139,3.9
140,3.7
141,3.8
142,3.6
143,3.9
144,3.9
145,3.8
146,4.0
147,3.8
148,3.9
149,3.6
150,3.8
151,3.8
152,4.0
153,4.0
154,3.9
155,3.7
156,3.7
157,3.8
158,3.8
159,3.9
160,3.9
161,4.0
162,3.8
163,3.9
164,3.9
165,3.9
166,3.4
167,3.9
168,4.0
169,4.0
170,3.8
171,3.8
172,3.9
173,3.5
174,3.9
175,3.9
176,3.5
177,3.7
178,3.7
179,3.8
180,3.4
181,3.9
182,3.9
183,3.8
184,3.9
185,3.8
186,3.6
187,4.0
188,3.5
189,3.8
190,3.9
191,3.9
192,3.7
193,4.0
194,3.7
195,3.7
196,3.9
197,3.8
198,3.8
199,3.7
200,3.9
