Epoch,Individual Income
1,2.3
2,2.7
3,3.3
4,3.9
5,3.8
6,4.0
7,3.8
8,4.0
9,3.8
10,3.9
11,3.8
12,3.7
13,3.9
14,4.0
15,3.6
16,3.7
17,3.8
18,3.9
19,3.6
20,3.9
21,3.6
22,3.8
23,3.8
24,3.9
25,3.9
26,3.9
27,3.7
28,3.0
29,4.0
30,3.9
31,3.8
32,3.8
33,3.9
34,4.0
35,3.8
36,3.9
37,3.9
38,3.8
39,3.6
40,3.8
41,3.4
42,3.8
43,3.9
44,3.8
45,4.0
46,3.9
47,3.8
48,3.7
49,3.9
50,4.0
51,3.7
52,3.6
53,3.9
54,3.8
55,3.8
56,3.8
57,3.6
58,3.1
59,3.9
60,3.7
61,3.9
62,3.9
63,3.9
64,3.8
65,3.9
66,4.0
67,3.8
68,3.9
69,3.7
70,3.9
71,4.0
72,4.0
73,3.3
74,3.8
75,4.0
76,3.9
77,3.7
78,3.9
79,3.8
80,3.7
81,3.6
82,4.0
83,3.8
84,3.8
85,3.7
86,3.7
87,3.8
88,3.8
89,4.0
90,3.8
91,3.5
92,3.9
93,3.7
94,3.8
95,3.8
96,4.0
97,3.9
98,4.0
99,3.7
100,4.0
101,3.9
102,3.8
103,4.0
104,3.6
105,3.9
106,3.7
107,3.9
108,3.4
109,3.6
110,3.9
111,4.0
112,4.0
113,3.7
114,3.4
115,3.9
116,4.0
117,4.0
118,3.8
119,4.0
120,4.0
121,3.8
122,3.5
123,3.9
124,3.7
125,3.8
126,3.7
127,3.4
128,3.7
129,3.6
130,4.0
131,3.9
132,3.8
133,3.9
134,3.7
135,3.7
136,3.9
137,3.9
138,3.9
139,3.8
140,3.8
141,3.4
142,3.9
143,3.8
144,4.0
145,3.8
146,4.0
147,3.9
148,3.7
149,3.8
150,3.9
151,3.9
152,3.9
153,3.6
154,3.8
155,3.6
156,4.0
157,3.9
158,3.8
159,3.9
160,3.8
161,3.3
162,4.0
163,3.7
164,3.7
165,3.8
166,4.0
167,3.9
168,3.8
169,3.8
170,3.7
171,4.0
172,3.6
173,3.8
174,3.9
175,4.0
176,3.8
177,3.7
178,3.8
179,3.8
180,3.9
181,4.0
182,3.5
183,3.8
184,3.9
185,3.7
186,3.7
187,3.8
188,3.8
189,3.9
190,3.6
191,3.8
192,3.9
193,4.0
194,4.0
195,3.7
196,3.7
197,3.8
198,3.8
199,3.9
200,3.9
