Epoch,Individual Income
1,3.2
2,2.3
3,2.9
4,3.9
5,3.9
6,3.8
7,3.5
8,4.0
9,3.2
10,3.9
11,3.5
12,3.6
13,3.9
14,3.4
15,3.5
16,3.6
17,3.8
18,3.8
19,3.5
20,4.0
21,4.0
22,3.5
23,4.0
24,3.9
25,3.5
26,3.8
27,3.8
28,3.8
29,3.8
30,4.0
31,3.9
32,3.9
33,3.6
34,3.7
35,3.7
36,4.0
37,3.9
38,3.7
39,3.9
40,3.4
41,3.4
42,3.7
43,3.9
44,3.8
45,3.7
46,3.7
47,3.7
48,3.8
49,3.9
50,3.9
51,3.9
52,3.9
53,3.7
54,3.8
55,3.9
56,3.8
57,3.8
58,3.6
59,3.8
60,3.8
61,3.7
62,3.5
63,3.4
64,3.6
65,3.8
66,3.9
67,3.9
68,3.8
69,4.0
70,3.9
71,3.7
72,3.9
73,3.9
74,3.8
75,4.0
76,3.7
77,3.7
78,3.7
79,4.0
80,3.8
81,4.0
82,3.9
83,3.8
84,3.8
85,3.7
86,3.9
87,3.7
88,3.8
89,3.6
90,3.6
91,3.9
92,3.2
93,3.9
94,3.6
95,3.8
96,3.9
97,3.8
98,3.6
99,3.7
100,3.9
101,3.8
102,3.8
103,3.7
104,3.7
105,4.0
106,3.7
107,4.0
108,3.9
109,3.8
110,3.9
111,3.8
112,3.8
113,3.8
114,3.9
115,3.6
116,3.8
117,3.7
118,3.5
119,3.9
120,3.9
121,3.9
122,3.8
123,4.0
124,3.6
125,3.9
126,3.9
127,3.8
128,3.7
129,3.9
130,3.8
131,3.6
132,3.6
133,3.6
134,3.6
135,3.8
136,3.9
137,3.5
138,4.0
139,4.0
140,3.7
141,3.9
142,3.6
143,3.9
144,3.8
145,4.0
146,4.0
147,3.9
148,4.0
149,3.8
150,3.8
151,3.9
152,3.8
153,3.9
154,4.0
155,3.8
156,3.8
157,3.8
158,4.0
159,3.9
160,3.6
161,3.7
162,3.8
163,3.9
164,3.8
165,3.5
166,3.6
167,3.8
168,4.0
169,3.6
170,3.6
171,3.8
172,3.9
173,3.7
174,3.8
175,3.8
176,3.9
177,3.9
178,3.7
179,3.9
180,3.8
181,3.8
182,3.9
183,4.0
184,4.0
185,3.8
186,3.6
187,3.7
188,3.9
189,4.0
190,3.6
191,3.7
192,3.7
193,3.7
194,3.7
195,3.6
196,3.5
197,3.6
198,3.9
199,3.8
200,3.7
