Epoch,Individual Income
1,2.5
2,3.7
3,3.8
4,2.6
5,4.0
6,3.8
7,3.9
8,3.4
9,3.5
10,3.8
11,3.2
12,3.8
13,3.9
14,3.9
15,3.9
16,3.7
17,3.8
18,3.7
19,4.0
20,3.3
21,4.0
22,3.7
23,3.9
24,4.0
25,3.7
26,4.0
27,3.7
28,4.0
29,3.9
30,3.7
31,3.8
32,3.9
33,3.5
34,3.8
35,3.8
36,3.7
37,3.9
38,3.7
39,3.9
40,4.0
41,4.0
42,3.5
43,3.9
44,3.5
45,3.9
46,3.7
47,3.7
48,3.9
49,3.9
50,3.8
51,3.5
52,3.8
53,3.9
54,3.9
55,3.7
56,3.8
57,3.9
58,3.8
59,3.8
60,3.8
61,3.9
62,3.9
63,3.7
64,3.8
65,3.9
66,3.5
67,3.8
68,3.9
69,3.8
70,4.0
71,3.8
72,3.7
73,3.9
74,3.8
75,3.6
76,3.6
77,3.7
78,3.9
79,3.7
80,3.7
81,3.5
82,3.8
83,4.0
84,3.5
85,3.6
86,3.9
87,4.0
88,3.5
89,3.9
90,3.8
91,3.3
92,3.6
93,4.0
94,3.8
95,3.7
96,4.0
97,3.9
98,3.8
99,3.8
100,3.9
101,3.9
102,4.0
103,3.5
104,3.7
105,3.7
106,3.6
107,3.8
108,3.8
109,3.8
110,3.6
111,3.9
112,3.7
113,3.7
114,3.9
115,4.0
116,3.8
117,3.7
118,3.5
119,3.9
120,4.0
121,3.7
122,3.9
123,3.3
124,3.6
125,3.7
126,3.7
127,3.8
128,3.7
129,3.5
130,3.9
131,3.9
132,3.9
133,3.9
134,3.8
135,3.8
136,3.7
137,3.6
138,3.9
139,3.9
140,3.6
141,4.0
142,3.5
143,3.9
144,4.0
145,3.9
146,3.7
147,3.6
148,3.6
149,3.9
150,3.5
151,3.8
152,3.9
153,4.0
154,4.0
155,3.7
156,3.8
157,3.8
158,4.0
159,3.7
160,3.6
161,3.9
162,3.6
163,3.5
164,3.7
165,4.0
166,3.7
167,3.6
168,3.8
169,4.0
170,3.8
171,4.0
172,4.0
173,3.9
174,3.8
175,4.0
176,3.8
177,3.9
178,2.8
179,3.7
180,3.9
181,4.0
182,3.7
183,3.9
184,3.8
185,3.9
186,3.9
187,3.9
188,4.0
189,3.9
190,3.6
191,3.7
192,3.7
193,3.8
194,4.0
195,3.7
196,4.0
197,3.5
198,3.8
199,3.8
200,3.9
