Epoch,Individual Income
1,2.0
2,2.8
3,3.9
4,3.7
5,3.8
6,3.9
7,3.5
8,3.8
9,3.0
10,3.8
11,3.9
12,3.8
13,3.8
14,3.7
15,3.8
16,3.7
17,3.9
18,3.6
19,3.8
20,4.0
21,3.5
22,3.8
23,3.7
24,3.9
25,3.8
26,3.7
27,4.0
28,3.8
29,3.7
30,3.8
31,3.8
32,3.9
33,3.7
34,3.9
35,3.9
36,2.7
37,3.8
38,3.9
39,3.8
40,3.8
41,3.6
42,3.7
43,3.8
44,3.8
45,3.9
46,4.0
47,3.7
48,3.8
49,3.9
50,3.8
51,3.7
52,3.9
53,4.0
54,3.5
55,3.3
56,3.8
57,4.0
58,3.8
59,3.7
60,3.8
61,3.9
62,3.8
63,3.8
64,3.8
65,3.8
66,3.5
67,3.8
68,3.4
69,3.8
70,3.9
71,4.0
72,4.0
73,4.0
74,3.8
75,3.8
76,3.9
77,3.9
78,3.8
79,3.9
80,3.8
81,3.1
82,3.7
83,3.8
84,3.8
85,3.8
86,3.9
87,3.8
88,3.8
89,3.8
90,3.9
91,3.8
92,3.7
93,4.0
94,3.8
95,3.6
96,3.7
97,4.0
98,4.0
99,3.9
100,3.7
101,3.9
102,4.0
103,3.9
104,3.5
105,3.9
106,3.8
107,3.9
108,3.7
109,3.5
110,3.6
111,3.7
112,3.6
113,3.8
114,3.5
115,3.9
116,3.7
117,4.0
118,3.7
119,3.7
120,3.8
121,3.9
122,3.9
123,3.7
124,3.9
125,3.8
126,3.9
127,3.9
128,3.7
129,3.9
130,3.8
131,3.7
132,3.8
133,4.0
134,3.9
135,3.5
136,3.8
137,3.7
138,3.6
139,3.6
140,3.6
141,3.9
142,3.9
143,3.7
144,3.7
145,3.8
146,3.8
147,3.8
148,3.9
149,3.7
150,3.6
151,3.9
152,3.7
153,3.5
154,3.9
155,3.5
156,3.8
157,4.0
158,3.8
159,3.7
160,3.1
161,4.0
162,3.9
163,3.7
164,3.6
165,3.9
166,4.0
167,3.7
168,3.9
169,3.8
170,3.8
171,3.9
172,3.4
173,3.8
174,3.6
175,3.6
176,3.9
177,3.8
178,3.8
179,3.9
180,4.0
181,3.0
182,3.8
183,3.9
184,3.9
185,4.0
186,3.8
187,3.7
188,3.8
189,3.9
190,3.9
191,3.9
192,3.9
193,3.8
194,3.8
195,4.0
196,3.7
197,3.5
198,3.9
199,3.6
200,4.0
