Epoch,Individual Income
1,2.1
2,2.2
3,3.6
4,3.4
5,3.7
6,3.9
7,3.8
8,4.0
9,3.2
10,3.6
11,3.9
12,3.9
13,3.6
14,3.9
15,3.6
16,3.9
17,3.5
18,4.0
19,3.8
20,3.8
21,3.8
22,4.0
23,3.6
24,3.6
25,3.9
26,3.4
27,3.8
28,4.0
29,4.0
30,3.8
31,4.0
32,4.0
33,3.8
34,3.8
35,3.5
36,3.9
37,4.0
38,3.7
39,3.7
40,3.9
41,3.7
42,3.7
43,3.2
44,4.0
45,3.7
46,3.7
47,3.7
48,3.9
49,3.8
50,3.9
51,3.9
52,3.8
53,3.9
54,3.8
55,3.8
56,4.0
57,4.0
58,2.9
59,3.7
60,4.0
61,3.6
62,3.8
63,3.9
64,3.9
65,3.6
66,4.0
67,3.9
68,3.8
69,3.8
70,4.0
71,3.7
72,4.0
73,3.9
74,3.8
75,3.9
76,3.9
77,4.0
78,3.9
79,3.9
80,4.0
81,3.9
82,3.9
83,3.9
84,3.7
85,3.8
86,3.9
87,3.7
88,3.9
89,3.9
90,3.7
91,3.8
92,3.9
93,3.8
94,3.7
95,3.9
96,3.8
97,3.9
98,3.8
99,3.9
100,3.9
101,4.0
102,3.8
103,4.0
104,3.8
105,3.8
106,3.8
107,3.8
108,3.9
109,3.9
110,3.8
111,3.9
112,3.9
113,3.5
114,3.9
115,3.9
116,3.9
117,3.6
118,3.8
119,3.9
120,3.9
121,3.7
122,3.9
123,3.6
124,3.7
125,3.7
126,3.8
127,3.8
128,3.8
129,3.9
130,3.9
131,3.7
132,3.7
133,3.8
134,3.7
135,3.9
136,3.7
137,3.8
138,3.7
139,3.8
140,4.0
141,3.8
142,3.5
143,3.9
144,3.9
145,3.8
146,3.9
147,3.8
148,3.8
149,3.9
150,3.9
151,3.8
152,4.0
153,4.0
154,3.9
155,3.7
156,3.6
157,3.9
158,3.7
159,3.9
160,3.9
161,3.6
162,3.6
163,3.8
164,4.0
165,3.8
166,3.9
167,3.8
168,3.7
169,3.9
170,3.7
171,3.8
172,3.9
173,3.6
174,3.7
175,3.4
176,4.0
177,3.8
178,3.8
179,3.6
180,3.9
181,3.7
182,3.8
183,3.9
184,3.7
185,3.7
186,3.7
187,3.8
188,4.0
189,3.8
190,4.0
191,3.8
192,3.8
193,3.9
194,3.8
195,3.8
196,3.7
197,3.5
198,3.8
199,3.6
200,3.8
