Epoch,Individual Income
1,1.5
2,2.1
3,2.9
4,3.8
5,3.9
6,3.8
7,3.8
8,3.7
9,3.9
10,3.9
11,3.3
12,3.8
13,3.3
14,3.8
15,3.7
16,3.6
17,3.6
18,3.7
19,3.9
20,4.0
21,3.9
22,3.9
23,3.9
24,3.7
25,3.7
26,3.5
27,3.9
28,3.6
29,3.7
30,3.6
31,3.8
32,4.0
33,4.0
34,3.9
35,3.8
36,3.5
37,3.7
38,4.0
39,3.8
40,3.8
41,3.9
42,3.7
43,3.7
44,3.7
45,3.6
46,3.9
47,3.8
48,3.9
49,3.7
50,4.0
51,3.8
52,3.7
53,3.9
54,3.9
55,3.8
56,3.7
57,3.8
58,3.8
59,3.8
60,3.8
61,3.6
62,3.9
63,3.8
64,3.9
65,3.8
66,3.6
67,3.9
68,3.8
69,3.9
70,3.9
71,3.5
72,3.9
73,3.9
74,3.9
75,3.9
76,3.8
77,3.8
78,4.0
79,3.9
80,3.9
81,3.7
82,3.8
83,3.9
84,3.9
85,3.7
86,3.9
87,3.7
88,4.0
89,3.5
90,3.7
91,3.9
92,3.8
93,4.0
94,3.9
95,3.4
96,3.8
97,3.4
98,3.6
99,3.9
100,3.9
101,3.4
102,3.8
103,3.9
104,3.8
105,3.8
106,3.7
107,3.7
108,3.8
109,3.6
110,3.9
111,3.9
112,3.7
113,3.5
114,4.0
115,3.8
116,3.7
117,3.8
118,3.9
119,3.6
120,3.9
121,3.7
122,3.9
123,3.9
124,3.7
125,3.9
126,3.7
127,3.9
128,3.9
129,3.3
130,3.9
131,4.0
132,3.9
133,3.7
134,3.6
135,3.9
136,3.8
137,3.8
138,3.9
139,3.8
140,3.8
141,3.8
142,3.9
143,3.9
144,3.9
145,3.9
146,3.9
147,3.6
148,3.7
149,3.8
150,3.8
151,3.7
152,4.0
153,3.9
154,4.0
155,3.5
156,3.6
157,3.6
158,3.9
159,3.9
160,3.7
161,3.9
162,3.9
163,3.7
164,3.8
165,3.5
166,3.8
167,4.0
168,3.9
169,3.9
170,3.7
171,3.9
172,3.6
173,3.6
174,3.8
175,3.9
176,4.0
177,3.9
178,3.8
179,3.7
180,3.8
181,3.9
182,3.9
183,3.9
184,3.7
185,3.6
186,3.9
187,3.8
188,3.7
189,3.7
190,4.0
191,4.0
192,3.8
193,3.6
194,3.9
195,3.5
196,3.8
197,3.8
198,3.7
199,3.8
200,3.7
