Epoch,Individual Income
1,2.0
2,2.6
3,3.8
4,2.8
5,3.9
6,3.9
7,4.0
8,3.8
9,3.8
10,4.0
11,3.8
12,3.7
13,3.8
14,3.7
15,3.9
16,3.9
17,3.7
18,4.0
19,3.9
20,3.9
21,3.4
22,3.9
23,3.4
24,3.8
25,4.0
26,3.9
27,3.9
28,3.9
29,4.0
30,3.8
31,4.0
32,3.6
33,4.0
34,3.3
35,3.9
36,3.5
37,3.8
38,3.9
39,3.8
40,3.5
41,3.1
42,3.4
43,3.9
44,3.9
45,3.5
46,3.5
47,3.6
48,3.7
49,3.8
50,3.9
51,3.8
52,3.7
53,3.8
54,3.6
55,3.6
56,3.7
57,3.6
58,3.9
59,3.8
60,3.7
61,3.8
62,3.9
63,3.9
64,3.9
65,4.0
66,3.7
67,3.8
68,3.5
69,4.0
70,3.9
71,3.8
72,3.9
73,3.8
74,3.6
75,3.8
76,3.7
77,3.8
78,3.9
79,3.8
80,3.7
81,4.0
82,4.0
83,3.8
84,3.8
85,3.8
86,3.9
87,3.8
88,3.7
89,3.8
90,3.9
91,3.8
92,3.8
93,3.9
94,3.6
95,3.7
96,3.7
97,4.0
98,3.7
99,3.6
100,3.7
101,4.0
102,3.7
103,3.9
104,3.9
105,3.7
106,3.9
107,3.7
108,3.8
109,3.8
110,3.8
111,3.9
112,3.8
113,3.4
114,3.8
115,3.7
116,3.8
117,3.4
118,3.4
119,3.6
120,3.2
121,3.4
122,3.8
123,4.0
124,3.9
125,3.9
126,3.8
127,3.6
128,3.8
129,3.9
130,4.0
131,3.8
132,3.7
133,3.8
134,3.9
135,4.0
136,3.7
137,3.8
138,3.8
139,3.7
140,3.9
141,3.6
142,3.3
143,3.9
144,3.6
145,3.9
146,3.7
147,3.6
148,3.8
149,3.7
150,3.9
151,3.6
152,3.8
153,3.7
154,3.8
155,3.9
156,3.9
157,3.5
158,3.8
159,3.8
160,3.7
161,3.7
162,3.5
163,3.8
164,3.6
165,3.9
166,3.8
167,3.9
168,3.8
169,3.9
170,4.0
171,3.7
172,3.8
173,3.7
174,4.0
175,3.8
176,3.6
177,3.9
178,3.7
179,3.7
180,3.5
181,3.9
182,3.9
183,3.8
184,3.9
185,3.8
186,3.8
187,3.8
188,3.8
189,3.9
190,3.6
191,4.0
192,3.8
193,4.0
194,4.0
195,3.8
196,4.0
197,3.9
198,3.9
199,3.9
200,3.9
