Epoch,Individual Income
1,1.9
2,2.8
3,2.7
4,3.8
5,3.9
6,3.9
7,3.6
8,3.9
9,3.9
10,3.8
11,3.0
12,3.7
13,3.7
14,3.8
15,3.1
16,3.8
17,3.7
18,4.0
19,3.7
20,3.8
21,3.6
22,3.6
23,3.7
24,3.6
25,3.6
26,3.7
27,3.2
28,3.9
29,3.8
30,3.6
31,3.4
32,3.8
33,3.8
34,4.0
35,3.8
36,3.9
37,3.8
38,4.0
39,3.9
40,3.9
41,3.8
42,3.5
43,3.9
44,3.9
45,4.0
46,3.9
47,3.7
48,3.6
49,3.7
50,3.7
51,3.9
52,3.8
53,3.9
54,3.7
55,3.9
56,3.8
57,3.8
58,3.7
59,3.8
60,4.0
61,3.8
62,3.9
63,4.0
64,3.9
65,3.8
66,4.0
67,3.9
68,4.0
69,3.7
70,3.8
71,3.7
72,3.7
73,3.8
74,3.8
75,3.9
76,3.8
77,3.9
78,3.7
79,3.8
80,4.0
81,3.9
82,3.8
83,3.7
84,3.9
85,3.8
86,4.0
87,4.0
88,3.7
89,3.9
90,3.8
91,3.8
92,4.0
93,3.8
94,3.8
95,3.8
96,3.8
97,3.8
98,3.7
99,4.0
100,3.9
101,3.8
102,4.0
103,3.6
104,4.0
105,3.6
106,3.7
107,3.9
108,3.9
109,3.6
110,3.9
111,3.7
112,3.8
113,3.7
114,3.7
115,3.8
116,3.8
117,3.8
118,3.9
119,3.6
120,3.7
121,3.7
122,3.9
123,4.0
124,3.9
125,3.9
126,3.6
127,3.8
128,3.9
129,3.8
130,3.8
131,3.9
132,4.0
133,3.8
134,3.8
135,3.9
136,3.5
137,3.9
138,3.7
139,3.9
140,3.7
141,3.7
142,3.9
143,3.6
144,3.5
145,3.7
146,3.7
147,3.8
148,3.9
149,3.4
150,3.7
151,3.8
152,3.9
153,3.2
154,3.8
155,3.8
156,3.5
157,3.5
158,4.0
159,3.7
160,3.8
161,3.7
162,3.9
163,3.9
164,3.8
165,3.9
166,3.7
167,4.0
168,3.9
169,3.8
170,3.8
171,3.7
172,3.6
173,3.9
174,3.8
175,3.9
176,3.8
177,4.0
178,4.0
179,3.7
180,3.7
181,3.8
182,3.7
183,4.0
184,3.9
185,3.2
186,3.6
187,3.7
188,3.5
189,3.9
190,3.9
191,4.0
192,3.7
193,3.5
194,3.9
195,3.9
196,3.8
197,3.7
198,3.7
199,4.0
200,3.8
