Epoch,Individual Income
1,2.1
2,3.1
3,3.8
4,3.0
5,3.9
6,3.8
7,3.9
8,3.6
9,3.9
10,3.9
11,3.7
12,3.7
13,3.8
14,3.8
15,3.9
16,3.6
17,4.0
18,3.8
19,3.7
20,3.7
21,3.8
22,3.2
23,3.8
24,3.9
25,3.5
26,3.6
27,3.9
28,3.8
29,3.9
30,3.7
31,3.1
32,3.9
33,3.9
34,3.8
35,3.6
36,3.6
37,3.9
38,3.9
39,3.7
40,3.8
41,3.4
42,3.5
43,3.5
44,3.9
45,3.8
46,4.0
47,3.8
48,3.6
49,3.7
50,3.5
51,3.8
52,4.0
53,3.8
54,3.9
55,3.9
56,3.9
57,3.9
58,3.8
59,3.9
60,3.8
61,3.6
62,3.5
63,3.9
64,3.6
65,3.9
66,3.8
67,3.8
68,3.8
69,4.0
70,3.6
71,3.7
72,3.7
73,3.9
74,3.9
75,4.0
76,3.8
77,3.5
78,3.8
79,3.8
80,2.5
81,3.9
82,3.5
83,3.8
84,3.6
85,3.9
86,4.0
87,3.7
88,3.6
89,3.7
90,3.9
91,3.8
92,3.9
93,4.0
94,3.9
95,4.0
96,3.9
97,4.0
98,3.9
99,3.7
100,4.0
101,3.5
102,3.9
103,3.6
104,3.9
105,3.7
106,3.8
107,4.0
108,3.7
109,3.9
110,3.9
111,4.0
112,4.0
113,4.0
114,3.9
115,3.9
116,3.7
117,3.9
118,3.7
119,3.8
120,4.0
121,3.5
122,3.7
123,4.0
124,3.6
125,3.9
126,3.9
127,4.0
128,3.8
129,3.7
130,3.8
131,3.8
132,3.8
133,3.9
134,3.6
135,3.5
136,3.9
137,3.8
138,4.0
139,3.4
140,3.7
141,3.8
142,3.7
143,3.6
144,3.8
145,4.0
146,3.9
147,3.8
148,4.0
149,3.9
150,3.8
151,3.7
152,3.8
153,3.8
154,3.9
155,3.7
156,4.0
157,3.9
158,3.7
159,3.9
160,3.8
161,3.9
162,3.8
163,4.0
164,3.9
165,3.9
166,3.8
167,4.0
168,3.9
169,3.9
170,3.9
171,3.6
172,3.7
173,4.0
174,3.7
175,3.6
176,3.7
177,3.5
178,3.9
179,3.6
180,3.7
181,3.9
182,4.0
183,3.7
184,3.8
185,3.9
186,3.7
187,3.7
188,3.8
189,3.9
190,3.7
191,3.7
192,4.0
193,3.8
194,3.9
195,3.7
196,3.6
197,3.9
198,3.6
199,3.9
200,3.6
