Epoch,Individual Income
1,1.6
2,2.2
3,2.7
4,3.8
5,3.5
6,3.7
7,3.9
8,3.7
9,3.9
10,3.7
11,3.7
12,3.9
13,4.0
14,3.6
15,3.9
16,3.9
17,3.9
18,3.8
19,3.9
20,3.8
21,4.0
22,3.8
23,3.6
24,3.9
25,3.6
26,3.9
27,3.6
28,3.9
29,3.8
30,3.9
31,3.9
32,4.0
33,3.6
34,3.7
35,3.7
36,3.9
37,3.6
38,3.8
39,3.8
40,3.7
41,3.8
42,3.6
43,3.2
44,3.7
45,4.0
46,3.8
47,3.9
48,3.8
49,3.8
50,3.8
51,3.6
52,3.8
53,4.0
54,3.8
55,3.3
56,3.7
57,3.9
58,3.9
59,3.9
60,3.4
61,3.8
62,3.5
63,3.6
64,3.9
65,3.5
66,3.6
67,3.8
68,3.9
69,3.9
70,3.9
71,3.9
72,3.8
73,4.0
74,3.9
75,3.9
76,3.9
77,3.9
78,4.0
79,3.8
80,3.5
81,3.8
82,3.8
83,3.8
84,3.9
85,3.7
86,4.0
87,3.5
88,3.5
89,3.8
90,3.9
91,3.8
92,3.7
93,3.9
94,3.7
95,3.9
96,3.9
97,3.9
98,3.7
99,3.7
100,4.0
101,3.9
102,3.6
103,3.8
104,3.9
105,3.8
106,3.9
107,3.5
108,3.8
109,3.9
110,3.6
111,3.7
112,3.9
113,3.7
114,4.0
115,3.8
116,3.9
117,3.9
118,3.5
119,3.6
120,4.0
121,3.6
122,3.8
123,3.9
124,3.9
125,3.8
126,3.9
127,3.6
128,3.9
129,3.6
130,3.7
131,3.8
132,3.9
133,3.8
134,3.9
135,3.7
136,3.9
137,4.0
138,3.9
139,3.9
140,3.8
141,4.0
142,3.8
143,3.8
144,4.0
145,3.8
146,3.6
147,3.7
148,3.8
149,3.7
150,3.7
151,3.7
152,3.9
153,4.0
154,3.8
155,3.9
156,3.8
157,3.9
158,3.8
159,3.9
160,3.6
161,3.7
162,3.7
163,3.6
164,3.7
165,3.8
166,3.7
167,3.6
168,4.0
169,3.7
170,3.7
171,3.8
172,3.7
173,3.8
174,3.5
175,3.6
176,3.7
177,3.7
178,3.9
179,3.7
180,4.0
181,3.4
182,3.9
183,3.7
184,3.8
185,3.9
186,3.8
187,3.9
188,3.8
189,3.9
190,3.9
191,3.7
192,3.7
193,4.0
194,4.0
195,3.6
196,3.8
197,3.8
198,3.7
199,4.0
200,3.9
