Epoch,Individual Income
1,2.4
2,3.1
3,3.0
4,4.0
5,4.0
6,3.2
7,3.9
8,3.6
9,3.7
10,3.7
11,3.9
12,3.8
13,3.7
14,3.8
15,3.9
16,3.5
17,3.9
18,3.9
19,3.8
20,3.9
21,3.9
22,3.8
23,3.9
24,3.8
25,3.8
26,3.9
27,4.0
28,3.5
29,3.6
30,3.9
31,3.9
32,3.4
33,3.6
34,3.6
35,3.9
36,4.0
37,4.0
38,3.8
39,4.0
40,3.9
41,3.8
42,3.8
43,3.6
44,3.7
45,4.0
46,3.8
47,3.5
48,3.7
49,4.0
50,3.6
51,3.9
52,3.6
53,3.8
54,4.0
55,3.9
56,3.8
57,3.8
58,3.6
59,4.0
60,3.9
61,3.9
62,3.9
63,3.9
64,3.7
65,4.0
66,3.9
67,4.0
68,3.8
69,4.0
70,3.8
71,3.8
72,3.7
73,3.7
74,3.9
75,2.8
76,3.8
77,3.8
78,3.7
79,3.9
80,3.9
81,3.9
82,3.9
83,3.9
84,3.7
85,3.8
86,3.7
87,3.9
88,3.7
89,3.9
90,3.8
91,3.7
92,3.9
93,3.9
94,3.7
95,3.9
96,3.9
97,3.6
98,3.7
99,3.9
100,3.8
101,3.6
102,3.7
103,3.8
104,3.7
105,3.5
106,3.9
107,3.8
108,3.7
109,3.8
110,4.0
111,3.9
112,3.7
113,3.7
114,3.7
115,3.9
116,3.7
117,3.9
118,3.8
119,3.8
120,3.9
121,3.9
122,3.9
123,3.8
124,3.7
125,3.9
126,3.8
127,3.9
128,3.6
129,4.0
130,3.8
131,3.4
132,3.8
133,3.8
134,3.7
135,3.9
136,3.9
137,3.8
138,3.8
139,3.8
140,3.7
141,3.8
142,3.6
143,3.8
144,3.9
145,3.4
146,3.6
147,4.0
148,3.8
149,4.0
150,3.6
151,4.0
152,3.9
153,3.8
154,4.0
155,3.6
156,3.9
157,3.6
158,3.9
159,3.9
160,3.9
161,3.7
162,3.9
163,3.5
164,3.9
165,3.8
166,3.7
167,3.9
168,3.5
169,3.9
170,3.9
171,3.8
172,3.4
173,3.7
174,3.8
175,3.7
176,3.5
177,3.8
178,4.0
179,3.9
180,3.9
181,3.6
182,3.6
183,3.9
184,3.8
185,3.8
186,4.0
187,4.0
188,3.9
189,3.8
190,3.7
191,3.7
192,3.6
193,3.7
194,3.7
195,3.8
196,3.8
197,3.8
198,3.8
199,3.9
200,3.9
