Epoch,Individual Income
1,2.1
2,2.5
3,3.4
4,3.2
5,3.9
6,3.9
7,3.8
8,4.0
9,4.0
10,3.6
11,4.0
12,4.0
13,3.3
14,3.8
15,3.7
16,3.8
17,3.8
18,3.8
19,3.4
20,3.8
21,3.5
22,3.6
23,3.6
24,3.9
25,3.0
26,3.4
27,3.9
28,4.0
29,3.9
30,3.5
31,3.8
32,3.7
33,3.9
34,3.7
35,3.9
36,4.0
37,3.8
38,3.9
39,3.7
40,3.8
41,3.9
42,3.8
43,3.9
44,3.7
45,3.5
46,3.9
47,3.6
48,3.7
49,3.9
50,3.0
51,3.6
52,4.0
53,3.4
54,3.9
55,3.7
56,3.8
57,3.6
58,3.8
59,3.8
60,3.7
61,3.7
62,3.6
63,3.8
64,3.7
65,3.8
66,3.8
67,3.9
68,3.9
69,3.8
70,3.8
71,3.7
72,3.9
73,3.8
74,3.8
75,3.8
76,3.9
77,4.0
78,3.6
79,3.9
80,3.8
81,3.8
82,3.7
83,3.8
84,3.5
85,3.8
86,3.9
87,4.0
88,3.8
89,3.8
90,3.6
91,3.9
92,3.8
93,3.9
94,3.9
95,3.9
96,3.6
97,3.8
98,3.8
99,3.4
100,4.0
101,3.9
102,3.8
103,3.9
104,3.8
105,3.8
106,3.9
107,3.9
108,3.6
109,3.7
110,3.9
111,3.6
112,3.9
113,3.7
114,3.8
115,3.7
116,3.9
117,3.5
118,3.7
119,3.6
120,3.9
121,3.8
122,3.7
123,3.6
124,3.9
125,3.8
126,4.0
127,3.8
128,3.7
129,3.7
130,3.9
131,4.0
132,4.0
133,3.7
134,3.9
135,3.8
136,3.7
137,4.0
138,3.6
139,3.8
140,3.9
141,3.8
142,3.9
143,3.8
144,4.0
145,3.8
146,3.8
147,3.8
148,3.9
149,3.8
150,3.8
151,3.8
152,3.8
153,3.6
154,3.9
155,3.7
156,4.0
157,3.6
158,3.7
159,3.9
160,4.0
161,3.9
162,4.0
163,3.8
164,3.6
165,4.0
166,3.9
167,3.8
168,3.9
169,3.7
170,3.8
171,3.9
172,3.9
173,3.7
174,3.8
175,3.8
176,3.9
177,3.7
178,4.0
179,3.7
180,3.9
181,3.8
182,3.8
183,3.9
184,3.9
185,4.0
186,3.6
187,3.9
188,3.6
189,3.9
190,3.8
191,4.0
192,3.7
193,4.0
194,3.4
195,3.7
196,3.7
197,3.7
198,3.8
199,4.0
200,3.8
