Epoch,Individual Income
1,2.0
2,3.0
3,3.0
4,3.8
5,3.8
6,3.8
7,3.9
8,3.9
9,3.9
10,3.6
11,3.7
12,3.8
13,3.9
14,3.2
15,3.8
16,3.3
17,3.8
18,3.7
19,4.0
20,3.9
21,3.6
22,3.7
23,3.8
24,3.9
25,3.6
26,3.5
27,4.0
28,3.8
29,4.0
30,3.7
31,3.8
32,3.7
33,3.7
34,3.6
35,3.7
36,3.8
37,3.8
38,3.6
39,3.9
40,3.9
41,3.3
42,3.8
43,3.9
44,3.6
45,3.8
46,3.9
47,3.7
48,3.8
49,3.7
50,3.9
51,3.6
52,3.7
53,2.8
54,3.9
55,3.7
56,3.9
57,3.6
58,3.6
59,3.7
60,4.0
61,3.9
62,3.9
63,3.7
64,3.7
65,3.5
66,3.6
67,3.7
68,3.9
69,3.8
70,3.8
71,3.9
72,3.5
73,3.3
74,3.9
75,3.6
76,3.7
77,3.8
78,3.6
79,3.6
80,3.7
81,3.9
82,3.6
83,3.9
84,3.8
85,3.7
86,3.8
87,3.9
88,3.9
89,3.6
90,3.6
91,3.9
92,3.7
93,3.9
94,3.8
95,3.8
96,4.0
97,3.8
98,3.8
99,3.8
100,3.9
101,3.6
102,3.6
103,3.9
104,3.6
105,3.7
106,3.6
107,3.9
108,3.6
109,3.6
110,3.9
111,3.7
112,3.9
113,3.6
114,3.8
115,3.8
116,4.0
117,3.9
118,3.8
119,3.7
120,3.8
121,4.0
122,3.9
123,3.6
124,3.7
125,3.7
126,3.9
127,3.6
128,3.7
129,3.9
130,3.6
131,3.9
132,3.9
133,3.9
134,3.9
135,3.6
136,3.9
137,3.9
138,3.6
139,3.9
140,3.6
141,3.9
142,3.9
143,3.7
144,3.7
145,3.8
146,3.9
147,3.9
148,3.8
149,3.9
150,3.7
151,3.9
152,3.7
153,3.8
154,3.8
155,3.9
156,4.0
157,3.6
158,3.9
159,3.7
160,3.3
161,3.6
162,4.0
163,3.9
164,3.9
165,3.8
166,3.8
167,3.6
168,3.7
169,3.8
170,3.7
171,3.6
172,3.9
173,3.8
174,3.9
175,3.9
176,3.6
177,3.7
178,3.9
179,3.9
180,3.9
181,3.7
182,4.0
183,4.0
184,3.5
185,4.0
186,4.0
187,3.8
188,3.9
189,3.7
190,3.8
191,3.8
192,3.7
193,3.8
194,3.7
195,3.8
196,3.8
197,3.8
198,3.7
199,3.8
200,3.8
