Epoch,Individual Income
1,3.2
2,3.5
3,3.3
4,3.8
5,3.7
6,3.7
7,3.9
8,4.0
9,3.1
10,3.5
11,4.0
12,3.9
13,3.8
14,3.8
15,4.0
16,3.9
17,3.9
18,3.8
19,4.0
20,3.9
21,3.7
22,3.9
23,3.8
24,3.7
25,3.8
26,3.9
27,4.0
28,3.9
29,3.6
30,3.9
31,3.8
32,3.7
33,3.6
34,3.5
35,3.8
36,3.9
37,3.9
38,4.0
39,3.8
40,4.0
41,4.0
42,3.8
43,3.9
44,3.0
45,3.8
46,3.8
47,3.8
48,3.9
49,4.0
50,3.5
51,3.7
52,3.8
53,3.7
54,4.0
55,3.9
56,3.8
57,3.8
58,3.7
59,4.0
60,3.8
61,3.8
62,3.7
63,3.9
64,3.8
65,3.8
66,3.7
67,3.8
68,3.8
69,3.9
70,3.8
71,3.7
72,3.9
73,3.8
74,3.9
75,3.9
76,3.6
77,3.8
78,3.7
79,3.6
80,2.7
81,3.9
82,3.8
83,3.9
84,3.7
85,4.0
86,3.6
87,3.8
88,3.6
89,3.8
90,3.8
91,3.9
92,3.8
93,3.7
94,3.6
95,3.7
96,3.8
97,3.7
98,3.8
99,3.8
100,3.5
101,3.1
102,3.6
103,3.4
104,4.0
105,4.0
106,4.0
107,3.9
108,3.8
109,4.0
110,3.9
111,4.0
112,3.7
113,4.0
114,3.8
115,3.8
116,3.7
117,3.8
118,3.8
119,3.7
120,3.8
121,3.4
122,3.8
123,3.9
124,3.9
125,3.8
126,4.0
127,3.7
128,3.7
129,3.7
130,3.6
131,3.8
132,3.8
133,3.7
134,3.8
135,3.7
136,3.6
137,3.7
138,3.5
139,3.8
140,4.0
141,3.6
142,3.9
143,3.8
144,4.0
145,3.9
146,3.3
147,4.0
148,3.7
149,4.0
150,3.7
151,3.9
152,3.8
153,3.6
154,4.0
155,3.8
156,3.5
157,3.8
158,3.7
159,3.8
160,4.0
161,3.5
162,3.8
163,4.0
164,4.0
165,3.9
166,3.6
167,3.8
168,3.7
169,4.0
170,3.6
171,3.6
172,3.7
173,3.8
174,3.5
175,3.9
176,3.9
177,3.5
178,3.5
179,3.7
180,3.7
181,3.6
182,3.9
183,4.0
184,3.7
185,4.0
186,4.0
187,3.9
188,3.4
189,3.6
190,3.9
191,3.7
192,4.0
193,3.9
194,3.7
195,3.8
196,3.5
197,4.0
198,3.9
199,3.9
200,4.0
