Epoch,Individual Income
1,2.5
2,2.1
3,3.2
4,3.5
5,3.8
6,3.8
7,3.5
8,3.5
9,3.9
10,3.4
11,3.7
12,3.8
13,3.4
14,3.9
15,3.4
16,4.0
17,3.4
18,3.9
19,3.7
20,3.8
21,4.0
22,4.0
23,3.9
24,3.8
25,3.4
26,3.8
27,3.7
28,3.9
29,3.9
30,3.8
31,3.9
32,3.8
33,3.7
34,3.8
35,4.0
36,3.9
37,3.8
38,3.9
39,3.9
40,3.6
41,3.8
42,3.7
43,3.9
44,3.8
45,3.8
46,3.7
47,3.8
48,4.0
49,3.9
50,3.9
51,3.8
52,3.3
53,3.8
54,4.0
55,3.9
56,3.9
57,3.6
58,3.8
59,3.5
60,3.9
61,3.9
62,3.7
63,3.9
64,3.9
65,3.7
66,3.8
67,4.0
68,3.9
69,3.9
70,3.6
71,3.5
72,4.0
73,4.0
74,3.6
75,3.7
76,3.8
77,3.9
78,3.7
79,3.8
80,3.9
81,3.9
82,3.9
83,3.8
84,3.7
85,3.9
86,3.8
87,3.7
88,3.9
89,3.8
90,3.7
91,3.9
92,3.9
93,3.5
94,3.8
95,3.7
96,3.9
97,4.0
98,3.7
99,3.7
100,3.6
101,3.9
102,3.9
103,3.8
104,3.6
105,3.8
106,3.8
107,3.8
108,4.0
109,4.0
110,3.7
111,3.5
112,4.0
113,3.9
114,3.6
115,3.7
116,3.9
117,3.9
118,3.8
119,3.9
120,3.9
121,3.8
122,3.7
123,3.6
124,3.9
125,3.8
126,3.6
127,3.7
128,3.9
129,3.8
130,3.9
131,3.6
132,3.8
133,3.7
134,3.8
135,3.7
136,4.0
137,3.7
138,3.6
139,3.7
140,3.6
141,4.0
142,3.9
143,3.9
144,3.8
145,3.9
146,3.9
147,3.6
148,3.6
149,4.0
150,3.9
151,3.9
152,3.7
153,3.9
154,3.6
155,3.8
156,4.0
157,3.8
158,3.6
159,3.7
160,3.9
161,3.7
162,4.0
163,3.8
164,3.8
165,3.6
166,3.8
167,3.8
168,3.8
169,3.8
170,3.8
171,3.8
172,4.0
173,3.9
174,3.9
175,3.7
176,3.7
177,3.8
178,3.8
179,3.8
180,3.9
181,3.8
182,3.6
183,3.7
184,3.5
185,3.9
186,3.9
187,3.9
188,3.9
189,3.8
190,3.9
191,3.7
192,3.8
193,3.6
194,3.8
195,3.4
196,3.6
197,4.0
198,3.8
199,3.7
200,3.6
