Epoch,Individual Income
1,2.5
2,2.6
3,3.8
4,3.7
5,3.6
6,3.9
7,3.7
8,3.0
9,3.8
10,3.7
11,3.8
12,3.8
13,4.0
14,3.3
15,3.9
16,3.8
17,3.7
18,2.7
19,4.0
20,4.0
21,3.9
22,3.7
23,3.9
24,3.8
25,3.9
26,3.9
27,4.0
28,3.9
29,3.8
30,3.6
31,4.0
32,3.7
33,3.6
34,3.8
35,3.9
36,3.8
37,3.7
38,4.0
39,3.9
40,3.9
41,3.9
42,3.7
43,3.9
44,3.9
45,3.8
46,3.9
47,3.8
48,3.8
49,3.7
50,3.7
51,4.0
52,4.0
53,3.8
54,3.9
55,3.7
56,4.0
57,3.7
58,4.0
59,3.2
60,3.5
61,4.0
62,3.9
63,3.8
64,4.0
65,3.8
66,3.9
67,3.8
68,3.6
69,3.8
70,3.3
71,3.3
72,3.4
73,3.7
74,3.8
75,3.9
76,3.7
77,3.7
78,3.7
79,3.8
80,3.8
81,4.0
82,3.9
83,3.8
84,4.0
85,3.8
86,3.9
87,3.7
88,3.8
89,3.8
90,3.8
91,3.8
92,3.7
93,4.0
94,3.8
95,3.7
96,3.9
97,3.8
98,3.8
99,3.8
100,3.8
101,3.8
102,3.7
103,3.9
104,3.8
105,4.0
106,3.8
107,4.0
108,4.0
109,3.7
110,3.9
111,3.7
112,3.8
113,3.9
114,3.5
115,3.8
116,3.8
117,3.9
118,3.9
119,3.5
120,3.8
121,3.8
122,3.9
123,3.9
124,3.9
125,3.7
126,3.7
127,3.8
128,3.9
129,3.8
130,3.7
131,3.7
132,3.8
133,3.9
134,3.9
135,3.5
136,3.9
137,3.5
138,3.9
139,3.9
140,4.0
141,3.6
142,3.4
143,3.7
144,3.7
145,3.6
146,3.7
147,4.0
148,3.8
149,4.0
150,3.9
151,3.9
152,3.9
153,3.9
154,3.9
155,4.0
156,3.9
157,3.7
158,3.7
159,3.8
160,3.7
161,4.0
162,3.8
163,3.9
164,3.7
165,4.0
166,3.9
167,4.0
168,3.9
169,3.9
170,3.9
171,3.9
172,3.9
173,3.8
174,3.8
175,3.4
176,3.7
177,3.8
178,3.9
179,3.7
180,3.7
181,3.8
182,3.8
183,3.9
184,3.8
185,3.7
186,4.0
187,3.4
188,3.9
189,3.8
190,3.8
191,3.8
192,4.0
193,3.9
194,3.9
195,3.9
196,3.9
197,3.8
198,3.6
199,3.7
200,3.7
