Epoch,Individual Income
1,1.7
2,2.3
3,2.4
4,3.2
5,3.7
6,3.4
7,3.3
8,2.5
9,2.9
10,2.8
11,3.2
12,3.3
13,3.5
14,3.2
15,2.9
16,2.7
17,3.3
18,3.0
19,3.5
20,2.7
21,3.7
22,3.5
23,3.7
24,3.3
25,3.3
26,2.7
27,2.7
28,3.4
29,2.7
30,3.1
31,3.7
32,3.1
33,3.5
34,2.9
35,3.3
36,3.0
37,3.5
38,2.8
39,2.8
40,3.7
41,3.1
42,2.9
43,3.9
44,2.8
45,3.3
46,2.8
47,3.6
48,2.9
49,3.3
50,3.7
51,3.5
52,3.3
53,3.4
54,2.9
55,3.1
56,3.7
57,3.3
58,3.3
59,2.9
60,3.3
61,2.7
62,3.0
63,3.3
64,3.2
65,3.5
66,3.1
67,2.7
68,2.5
69,2.7
70,3.4
71,3.0
72,3.3
73,3.2
74,2.9
75,2.9
76,3.0
77,3.7
78,2.7
79,2.7
80,2.9
81,2.7
82,3.0
83,2.8
84,3.2
85,3.3
86,3.5
87,3.3
88,3.1
89,3.7
90,3.3
91,2.9
92,3.0
93,3.1
94,3.7
95,3.7
96,3.5
97,3.3
98,3.7
99,2.8
100,3.7
101,3.2
102,3.6
103,3.3
104,3.5
105,3.4
106,3.7
107,3.0
108,2.8
109,2.8
110,3.1
111,2.9
112,3.2
113,3.4
114,3.2
115,3.7
116,3.8
117,3.4
118,3.1
119,3.5
120,3.1
121,2.9
122,3.7
123,3.1
124,3.4
125,3.3
126,3.4
127,2.8
128,2.4
129,3.4
130,3.1
131,3.3
132,2.8
133,3.4
134,2.7
135,3.5
136,3.0
137,3.4
138,3.1
139,3.5
140,3.8
141,3.4
142,3.5
143,3.0
144,3.3
145,3.5
146,3.9
147,2.4
148,3.4
149,3.7
150,2.9
151,2.4
152,3.2
153,3.5
154,3.1
155,3.1
156,2.9
157,3.2
158,3.1
159,2.8
160,2.9
161,3.5
162,2.9
163,2.7
164,2.8
165,2.9
166,3.3
167,3.4
168,4.0
169,3.7
170,2.7
171,3.2
172,3.3
173,3.1
174,2.7
175,3.1
176,3.7
177,3.3
178,3.7
179,3.4
180,3.6
181,3.6
182,3.5
183,3.6
184,3.0
185,3.6
186,3.5
187,2.9
188,2.9
189,2.5
190,3.1
191,2.8
192,2.6
193,3.1
194,3.5
195,3.3
196,3.1
197,2.4
198,2.8
199,3.7
200,3.7
