Epoch,Individual Income
1,2.5
2,2.7
3,4.0
4,3.9
5,3.5
6,3.9
7,3.9
8,3.3
9,3.8
10,3.7
11,3.9
12,3.6
13,3.9
14,3.9
15,4.0
16,3.8
17,3.8
18,3.8
19,3.9
20,4.0
21,3.9
22,3.8
23,3.8
24,3.9
25,3.6
26,1.8
27,3.9
28,4.0
29,3.8
30,3.9
31,3.8
32,3.9
33,3.6
34,3.7
35,3.9
36,3.8
37,3.6
38,4.0
39,3.8
40,3.9
41,4.0
42,3.9
43,3.9
44,3.9
45,3.9
46,4.0
47,3.8
48,3.1
49,3.9
50,3.9
51,3.7
52,3.9
53,3.1
54,3.9
55,3.9
56,3.7
57,3.7
58,3.8
59,3.9
60,3.5
61,4.0
62,3.9
63,3.4
64,3.8
65,3.7
66,3.9
67,4.0
68,3.7
69,3.9
70,4.0
71,3.8
72,3.7
73,3.8
74,3.9
75,3.7
76,3.7
77,3.7
78,3.8
79,3.9
80,3.9
81,3.7
82,3.9
83,3.9
84,3.9
85,3.4
86,3.8
87,3.9
88,3.4
89,3.8
90,3.6
91,3.7
92,4.0
93,3.9
94,3.9
95,3.7
96,3.4
97,3.9
98,3.6
99,3.8
100,3.8
101,4.0
102,4.0
103,3.7
104,3.8
105,4.0
106,3.6
107,3.8
108,3.6
109,3.9
110,3.8
111,3.7
112,3.6
113,3.8
114,3.8
115,3.9
116,3.8
117,3.8
118,3.8
119,3.9
120,3.8
121,3.8
122,3.7
123,3.7
124,3.8
125,3.9
126,3.7
127,4.0
128,3.9
129,4.0
130,3.7
131,3.6
132,3.9
133,3.9
134,3.9
135,3.9
136,3.8
137,3.9
138,3.7
139,3.7
140,3.6
141,3.9
142,3.8
143,3.8
144,3.6
145,3.7
146,3.8
147,3.7
148,3.6
149,3.8
150,3.6
151,3.9
152,3.6
153,3.8
154,3.9
155,3.9
156,4.0
157,3.8
158,3.7
159,3.9
160,3.6
161,3.5
162,3.7
163,4.0
164,3.8
165,3.9
166,3.9
167,4.0
168,4.0
169,3.5
170,3.9
171,3.8
172,3.7
173,3.6
174,3.8
175,3.9
176,3.7
177,3.2
178,3.7
179,3.9
180,3.8
181,3.8
182,3.9
183,3.8
184,3.9
185,3.8
186,4.0
187,3.8
188,3.7
189,3.8
190,3.9
191,3.8
192,3.9
193,3.7
194,3.7
195,3.7
196,3.5
197,3.8
198,3.8
199,3.9
200,3.7
