Epoch,Individual Income
1,2.3
2,3.1
3,3.4
4,4.0
5,4.0
6,4.0
7,4.0
8,3.9
9,4.0
10,2.7
11,3.9
12,3.9
13,3.8
14,4.0
15,3.5
16,3.5
17,3.8
18,3.8
19,3.8
20,3.9
21,3.9
22,3.9
23,3.9
24,3.6
25,3.9
26,3.7
27,3.7
28,3.9
29,4.0
30,3.8
31,4.0
32,3.7
33,3.8
34,4.0
35,3.7
36,4.0
37,3.8
38,3.2
39,3.7
40,3.7
41,3.8
42,3.9
43,3.8
44,3.8
45,3.9
46,3.7
47,3.7
48,3.8
49,4.0
50,3.6
51,3.8
52,3.8
53,3.9
54,3.9
55,4.0
56,3.9
57,3.8
58,3.9
59,3.9
60,3.8
61,3.7
62,3.9
63,3.6
64,3.9
65,3.7
66,3.5
67,3.6
68,4.0
69,3.8
70,3.8
71,3.9
72,4.0
73,4.0
74,3.7
75,3.8
76,3.8
77,3.9
78,3.9
79,3.9
80,3.8
81,3.8
82,3.7
83,3.6
84,4.0
85,3.9
86,3.8
87,3.8
88,3.4
89,3.8
90,3.8
91,3.4
92,3.8
93,3.8
94,3.8
95,4.0
96,3.8
97,3.7
98,3.9
99,3.9
100,3.7
101,3.9
102,3.8
103,3.9
104,3.8
105,3.7
106,3.9
107,3.9
108,3.8
109,3.8
110,3.6
111,3.8
112,3.7
113,3.5
114,3.6
115,4.0
116,3.7
117,4.0
118,3.8
119,4.0
120,3.8
121,3.9
122,3.9
123,3.9
124,3.7
125,3.6
126,3.9
127,3.9
128,3.7
129,3.7
130,3.5
131,3.6
132,4.0
133,3.9
134,4.0
135,3.9
136,3.8
137,3.9
138,3.8
139,4.0
140,3.5
141,3.8
142,3.9
143,3.9
144,3.8
145,4.0
146,3.8
147,3.2
148,3.7
149,3.8
150,4.0
151,3.8
152,3.9
153,3.8
154,3.3
155,3.9
156,3.6
157,3.8
158,3.8
159,3.6
160,3.7
161,3.9
162,3.8
163,3.7
164,3.8
165,3.8
166,3.7
167,4.0
168,3.7
169,3.7
170,3.7
171,4.0
172,3.7
173,3.6
174,3.9
175,3.9
176,3.8
177,3.9
178,3.7
179,3.9
180,4.0
181,3.5
182,3.9
183,3.7
184,4.0
185,3.8
186,3.6
187,3.6
188,3.7
189,3.8
190,3.9
191,3.9
192,3.9
193,3.9
194,3.9
195,4.0
196,3.8
197,3.8
198,3.7
199,3.8
200,3.8
