Epoch,Individual Income
1,2.5
2,2.0
3,2.8
4,3.8
5,3.5
6,3.8
7,4.0
8,3.9
9,3.6
10,3.9
11,4.0
12,3.9
13,4.0
14,3.7
15,3.6
16,4.0
17,3.7
18,3.4
19,3.8
20,4.0
21,3.9
22,3.3
23,3.5
24,3.5
25,3.6
26,3.6
27,3.9
28,3.8
29,3.9
30,4.0
31,3.8
32,3.7
33,3.7
34,3.7
35,3.7
36,3.8
37,3.6
38,3.7
39,4.0
40,3.8
41,3.7
42,3.9
43,4.0
44,3.7
45,3.9
46,3.9
47,4.0
48,3.4
49,3.9
50,3.8
51,4.0
52,3.9
53,3.9
54,3.8
55,3.9
56,4.0
57,3.5
58,3.9
59,3.9
60,3.8
61,3.6
62,3.8
63,3.8
64,3.6
65,3.7
66,3.9
67,3.5
68,3.9
69,3.9
70,3.7
71,3.8
72,3.4
73,3.9
74,3.9
75,3.8
76,3.8
77,3.7
78,3.9
79,3.7
80,3.8
81,3.6
82,3.9
83,3.7
84,3.8
85,3.9
86,3.6
87,3.6
88,4.0
89,3.6
90,3.9
91,3.9
92,4.0
93,4.0
94,3.7
95,4.0
96,3.9
97,3.8
98,3.8
99,3.7
100,3.8
101,3.9
102,3.5
103,3.6
104,3.8
105,3.8
106,3.8
107,4.0
108,3.7
109,3.6
110,3.8
111,3.9
112,3.6
113,3.9
114,3.8
115,3.9
116,3.8
117,3.8
118,3.9
119,3.6
120,3.8
121,3.9
122,3.7
123,3.8
124,3.8
125,3.8
126,3.9
127,3.8
128,3.8
129,3.6
130,3.8
131,3.7
132,3.6
133,3.6
134,3.8
135,3.7
136,3.6
137,3.8
138,4.0
139,3.7
140,3.9
141,3.8
142,3.8
143,3.7
144,3.9
145,3.5
146,3.9
147,3.9
148,4.0
149,3.8
150,3.7
151,3.3
152,3.7
153,3.7
154,4.0
155,3.5
156,3.7
157,3.9
158,3.9
159,3.8
160,4.0
161,3.9
162,4.0
163,3.8
164,3.7
165,3.9
166,3.8
167,3.8
168,3.9
169,3.9
170,3.8
171,3.9
172,3.6
173,3.8
174,3.8
175,3.8
176,3.6
177,3.8
178,3.8
179,3.7
180,3.7
181,3.7
182,3.9
183,3.9
184,3.6
185,3.9
186,3.8
187,4.0
188,3.6
189,4.0
190,3.7
191,3.9
192,4.0
193,3.9
194,3.7
195,4.0
196,3.9
197,3.7
198,3.9
199,3.8
200,3.7
