Epoch,Individual Income
1,2.5
2,1.8
3,1.8
4,2.1
5,2.1
6,2.1
7,2.0
8,2.1
9,1.9
10,1.9
11,2.0
12,1.9
13,2.0
14,2.1
15,1.8
16,1.5
17,2.0
18,2.0
19,2.0
20,2.1
21,2.0
22,1.9
23,2.0
24,1.7
25,1.9
26,2.0
27,2.1
28,2.0
29,1.8
30,2.0
31,1.8
32,2.0
33,2.0
34,1.9
35,2.0
36,2.0
37,2.1
38,1.8
39,2.0
40,2.0
41,2.1
42,2.2
43,2.0
44,1.9
45,1.7
46,1.7
47,1.9
48,1.8
49,1.8
50,2.0
51,2.1
52,2.0
53,1.9
54,1.8
55,2.0
56,1.7
57,2.0
58,1.8
59,1.8
60,2.0
61,1.7
62,1.8
63,2.1
64,2.1
65,2.1
66,1.9
67,1.9
68,2.0
69,1.7
70,1.6
71,1.9
72,2.0
73,1.7
74,2.2
75,2.0
76,1.7
77,2.0
78,2.0
79,1.9
80,2.0
81,2.0
82,1.7
83,2.1
84,1.8
85,2.0
86,1.7
87,2.1
88,2.1
89,2.0
90,1.9
91,1.9
92,1.9
93,1.7
94,2.0
95,2.0
96,2.1
97,1.9
98,1.9
99,1.9
100,2.2
101,2.3
102,1.8
103,2.2
104,1.9
105,2.1
106,2.0
107,2.1
108,2.1
109,1.8
110,1.9
111,1.7
112,1.9
113,2.0
114,1.9
115,1.9
116,2.1
117,1.8
118,1.7
119,1.9
120,1.9
121,1.9
122,2.1
123,2.0
124,1.9
125,2.0
126,1.7
127,1.8
128,1.9
129,2.0
130,1.9
131,2.0
132,1.7
133,2.1
134,1.6
135,1.9
136,2.1
137,1.7
138,1.6
139,2.1
140,2.0
141,1.9
142,2.0
143,1.9
144,2.0
145,2.0
146,1.9
147,2.0
148,2.0
149,2.1
150,2.0
151,1.9
152,1.9
153,2.0
154,1.0
155,2.0
156,1.9
157,1.9
158,1.9
159,1.9
160,1.9
161,1.9
162,2.0
163,2.0
164,1.7
165,1.9
166,2.0
167,2.1
168,1.9
169,2.0
170,2.0
171,2.0
172,2.1
173,1.6
174,2.1
175,2.1
176,2.0
177,2.0
178,2.0
179,1.8
180,2.0
181,2.0
182,1.7
183,1.6
184,2.0
185,1.7
186,2.0
187,2.0
188,2.0
189,2.2
190,1.7
191,1.9
192,2.0
193,1.7
194,2.1
195,1.8
196,1.7
197,1.7
198,1.7
199,1.9
200,1.9
