Epoch,Individual Income
1,1.7
2,1.8
3,1.7
4,1.6
5,1.7
6,1.6
7,2.1
8,2.2
9,1.7
10,1.4
11,1.9
12,1.7
13,1.9
14,1.9
15,1.2
16,1.6
17,2.1
18,1.2
19,1.5
20,1.7
21,1.3
22,1.5
23,1.8
24,1.6
25,2.3
26,1.6
27,1.8
28,1.5
29,1.1
30,1.2
31,1.8
32,1.5
33,1.4
34,1.9
35,1.9
36,1.5
37,1.2
38,1.7
39,1.8
40,1.5
41,1.0
42,2.8
43,2.0
44,1.3
45,2.1
46,1.1
47,1.3
48,1.6
49,1.8
50,1.7
51,1.4
52,1.6
53,1.3
54,1.5
55,1.5
56,2.2
57,2.5
58,1.1
59,1.4
60,1.3
61,1.4
62,1.3
63,1.6
64,1.2
65,1.9
66,1.8
67,1.5
68,1.4
69,1.3
70,1.8
71,1.4
72,1.8
73,1.4
74,1.8
75,0.9
76,1.1
77,1.2
78,1.8
79,1.3
80,1.7
81,2.0
82,2.4
83,1.7
84,1.1
85,2.0
86,2.0
87,1.5
88,1.3
89,2.1
90,1.7
91,1.7
92,1.5
93,1.5
94,1.2
95,2.3
96,1.7
97,1.7
98,1.2
99,1.4
100,1.8
101,1.3
102,1.6
103,2.2
104,1.8
105,1.3
106,2.1
107,2.0
108,1.0
109,2.1
110,1.3
111,1.5
112,1.2
113,1.2
114,1.6
115,1.5
116,1.5
117,1.7
118,1.5
119,1.2
120,2.2
121,2.1
122,2.4
123,1.7
124,1.1
125,1.4
126,1.1
127,1.6
128,1.3
129,1.7
130,1.6
131,2.0
132,0.9
133,1.2
134,1.6
135,1.9
136,1.5
137,1.9
138,1.5
139,1.8
140,1.6
141,1.5
142,1.7
143,1.3
144,1.2
145,1.4
146,1.3
147,1.3
148,1.5
149,1.2
150,1.3
151,1.2
152,2.0
153,1.2
154,1.3
155,1.2
156,1.5
157,1.7
158,1.3
159,1.9
160,1.7
161,1.9
162,1.5
163,1.2
164,2.3
165,1.3
166,1.3
167,2.2
168,1.6
169,1.3
170,1.2
171,1.4
172,1.4
173,1.7
174,1.1
175,1.9
176,1.2
177,1.7
178,1.4
179,1.2
180,1.2
181,1.4
182,1.8
183,1.9
184,1.8
185,1.2
186,1.9
187,1.3
188,1.4
189,1.2
190,1.2
191,1.6
192,1.7
193,1.8
194,1.3
195,1.8
196,1.7
197,1.9
198,1.9
199,2.0
200,1.0
