Epoch,Individual Income
1,2.0
2,1.7
3,1.0
4,1.2
5,1.2
6,0.9
7,1.1
8,0.9
9,0.7
10,0.7
11,1.3
12,1.5
13,0.4
14,0.3
15,0.8
16,0.9
17,1.2
18,0.7
19,0.8
20,1.5
21,1.3
22,0.8
23,0.8
24,0.7
25,0.7
26,0.2
27,0.8
28,1.0
29,0.8
30,0.5
31,0.3
32,0.8
33,0.2
34,0.8
35,0.3
36,0.2
37,1.4
38,0.2
39,0.7
40,0.2
41,0.6
42,0.9
43,0.3
44,1.3
45,0.8
46,0.7
47,0.8
48,0.3
49,1.3
50,0.8
51,0.3
52,0.9
53,0.8
54,0.6
55,0.3
56,0.4
57,0.9
58,1.2
59,0.3
60,0.2
61,0.9
62,0.6
63,0.4
64,0.7
65,0.3
66,0.2
67,1.0
68,1.2
69,0.2
70,1.1
71,0.7
72,0.7
73,0.3
74,1.3
75,0.8
76,0.4
77,0.2
78,1.0
79,0.2
80,0.7
81,1.2
82,0.6
83,1.0
84,1.2
85,0.7
86,1.0
87,0.5
88,0.2
89,0.2
90,0.8
91,0.2
92,0.9
93,0.4
94,0.2
95,0.3
96,0.7
97,0.3
98,0.2
99,0.7
100,0.6
101,0.8
102,0.7
103,0.5
104,0.2
105,0.7
106,0.8
107,0.2
108,0.9
109,0.2
110,0.8
111,0.7
112,0.8
113,0.5
114,0.3
115,0.6
116,1.2
117,0.8
118,0.7
119,1.1
120,0.2
121,0.4
122,0.3
123,0.3
124,0.5
125,0.9
126,0.8
127,0.6
128,0.6
129,0.3
130,0.9
131,0.6
132,0.3
133,0.5
134,0.7
135,0.2
136,0.3
137,0.4
138,0.8
139,0.3
140,0.7
141,0.6
142,0.7
143,0.3
144,0.7
145,0.4
146,0.3
147,0.3
148,0.3
149,1.1
150,0.3
151,0.5
152,0.8
153,0.3
154,0.4
155,0.3
156,1.0
157,0.2
158,1.2
159,0.2
160,1.1
161,1.1
162,1.1
163,0.8
164,0.4
165,0.3
166,0.3
167,0.6
168,1.2
169,0.7
170,0.4
171,0.7
172,0.9
173,0.3
174,1.0
175,1.1
176,0.7
177,0.8
178,1.1
179,0.8
180,0.7
181,0.3
182,0.6
183,1.3
184,1.5
185,0.7
186,0.7
187,0.7
188,0.7
189,1.1
190,0.3
191,0.3
192,0.7
193,0.3
194,0.6
195,0.7
196,0.4
197,0.4
198,0.5
199,0.3
200,1.0
