Epoch,Individual Income
1,1.5
2,2.5
3,1.6
4,1.1
5,1.1
6,1.6
7,1.0
8,0.3
9,0.6
10,0.6
11,0.2
12,0.8
13,0.4
14,0.5
15,0.1
16,0.6
17,1.1
18,0.2
19,0.3
20,0.3
21,0.7
22,0.4
23,0.6
24,0.6
25,0.6
26,0.6
27,0.4
28,0.5
29,1.4
30,0.4
31,1.0
32,1.1
33,0.7
34,0.0
35,0.5
36,0.2
37,0.5
38,0.4
39,0.3
40,0.7
41,0.3
42,0.2
43,0.5
44,0.4
45,0.8
46,0.9
47,0.0
48,0.9
49,1.0
50,0.7
51,0.4
52,0.0
53,0.0
54,0.3
55,0.0
56,0.5
57,0.6
58,0.4
59,1.0
60,0.0
61,0.2
62,0.0
63,0.3
64,0.6
65,0.9
66,0.3
67,0.6
68,0.3
69,0.8
70,0.6
71,0.3
72,0.1
73,0.6
74,0.5
75,0.5
76,0.7
77,0.6
78,0.6
79,0.0
80,0.4
81,0.7
82,0.1
83,0.5
84,0.5
85,0.7
86,0.4
87,0.8
88,0.6
89,0.4
90,0.6
91,0.7
92,0.4
93,0.4
94,0.9
95,0.6
96,0.4
97,0.6
98,0.0
99,0.3
100,0.6
101,0.0
102,0.0
103,1.2
104,0.3
105,0.0
106,0.0
107,0.0
108,0.0
109,0.6
110,0.6
111,0.4
112,0.3
113,0.9
114,1.2
115,0.3
116,0.6
117,0.6
118,1.0
119,0.0
120,0.7
121,0.6
122,0.0
123,0.1
124,0.0
125,0.8
126,0.0
127,0.3
128,0.3
129,0.6
130,1.0
131,0.5
132,0.0
133,0.7
134,0.3
135,0.6
136,0.4
137,0.5
138,0.4
139,0.0
140,0.4
141,0.1
142,0.1
143,0.4
144,0.3
145,0.4
146,0.6
147,0.3
148,0.3
149,0.7
150,1.2
151,0.9
152,0.8
153,0.4
154,1.0
155,0.4
156,0.9
157,0.7
158,0.4
159,0.3
160,0.6
161,0.3
162,0.1
163,0.8
164,0.6
165,0.3
166,0.2
167,0.0
168,0.5
169,0.9
170,0.7
171,0.1
172,0.8
173,1.2
174,0.3
175,0.3
176,0.7
177,0.6
178,0.1
179,0.9
180,0.6
181,0.6
182,0.3
183,0.4
184,0.6
185,0.3
186,0.3
187,1.0
188,0.0
189,0.9
190,0.3
191,0.0
192,0.3
193,0.3
194,0.3
195,0.0
196,0.3
197,0.6
198,0.4
199,0.0
200,1.2
