Epoch,Gini Coefficient
1,0.034482758620689655
2,0.0
3,0.030303030303030304
4,0.0
5,0.0
6,0.08333333333333333
7,0.0
8,0.0
9,0.06666666666666667
10,0.02857142857142857
11,0.14285714285714285
12,0.06666666666666667
13,0.18518518518518517
14,0.030303030303030304
15,0.0
16,0.0
17,0.02702702702702703
18,0.0
19,0.030303030303030304
20,0.02857142857142857
21,0.02702702702702703
22,0.02702702702702703
23,0.037037037037037035
24,0.08333333333333333
25,0.058823529411764705
26,0.0
27,0.02702702702702703
28,0.02857142857142857
29,0.0
30,0.15384615384615385
31,0.02857142857142857
32,0.05555555555555555
33,0.02702702702702703
34,0.05555555555555555
35,0.08571428571428572
36,0.0625
37,0.034482758620689655
38,0.030303030303030304
39,0.05555555555555555
40,0.030303030303030304
41,0.0
42,0.06666666666666667
43,0.03225806451612903
44,0.0
45,0.034482758620689655
46,0.11764705882352941
47,0.034482758620689655
48,0.08571428571428572
49,0.02857142857142857
50,0.08571428571428572
51,0.10344827586206896
52,0.03225806451612903
53,0.02857142857142857
54,0.05555555555555555
55,0.03225806451612903
56,0.0
57,0.0
58,0.0
59,0.09090909090909091
60,0.02702702702702703
61,0.0
62,0.030303030303030304
63,0.0
64,0.02702702702702703
65,0.030303030303030304
66,0.05555555555555555
67,0.0
68,0.02702702702702703
69,0.030303030303030304
70,0.03225806451612903
71,0.02702702702702703
72,0.0
73,0.030303030303030304
74,0.0
75,0.0
76,0.030303030303030304
77,0.13333333333333333
78,0.0
79,0.12
80,0.0
81,0.0
82,0.0625
83,0.0
84,0.02702702702702703
85,0.030303030303030304
86,0.02857142857142857
87,0.05555555555555555
88,0.0
89,0.05263157894736842
90,0.02702702702702703
91,0.03225806451612903
92,0.03225806451612903
93,0.0
94,0.02702702702702703
95,0.02702702702702703
96,0.03225806451612903
97,0.02702702702702703
98,0.0
99,0.05555555555555555
100,0.058823529411764705
101,0.08571428571428572
102,0.0625
103,0.0
104,0.02702702702702703
105,0.058823529411764705
106,0.30434782608695654
107,0.02702702702702703
108,0.08571428571428572
109,0.02702702702702703
110,0.02702702702702703
111,0.02702702702702703
112,0.0
113,0.02857142857142857
114,0.0
115,0.21428571428571427
116,0.05555555555555555
117,0.034482758620689655
118,0.058823529411764705
119,0.02702702702702703
120,0.02857142857142857
121,0.13333333333333333
122,0.02702702702702703
123,0.0625
124,0.0
125,0.030303030303030304
126,0.06666666666666667
127,0.08571428571428572
128,0.0
129,0.034482758620689655
130,0.030303030303030304
131,0.02702702702702703
132,0.09090909090909091
133,0.12
134,0.03225806451612903
135,0.09090909090909091
136,0.05555555555555555
137,0.0625
138,0.08571428571428572
139,0.058823529411764705
140,0.0
141,0.037037037037037035
142,0.030303030303030304
143,0.10344827586206896
144,0.10344827586206896
145,0.02702702702702703
146,0.037037037037037035
147,0.02702702702702703
148,0.0
149,0.1875
150,0.0967741935483871
151,0.030303030303030304
152,0.02702702702702703
153,0.0
154,0.02702702702702703
155,0.0
156,0.05555555555555555
157,0.05555555555555555
158,0.030303030303030304
159,0.02702702702702703
160,0.02702702702702703
161,0.0
162,0.0
163,0.058823529411764705
164,0.0
165,0.034482758620689655
166,0.05555555555555555
167,0.08571428571428572
168,0.09090909090909091
169,0.05555555555555555
170,0.08571428571428572
171,0.0
172,0.0967741935483871
173,0.02857142857142857
174,0.03225806451612903
175,0.05555555555555555
176,0.05555555555555555
177,0.02857142857142857
178,0.0
179,0.0625
180,0.28
181,0.03225806451612903
182,0.05555555555555555
183,0.0625
184,0.0
185,0.037037037037037035
186,0.03225806451612903
187,0.03225806451612903
188,0.058823529411764705
189,0.0625
190,0.05263157894736842
191,0.0
192,0.0
193,0.02702702702702703
194,0.02857142857142857
195,0.030303030303030304
196,0.0
197,0.0
198,0.05555555555555555
199,0.058823529411764705
200,0.02702702702702703
