Epoch,Gini Coefficient
1,0.2
2,0.16666666666666666
3,0.2
4,0.0
5,0.0
6,1.0
7,1.0
8,0.2
9,0.5
10,1.0
11,0.4
12,0.0
13,0.0
14,0.0
15,0.14285714285714285
16,0.0
17,0.5
18,0.6
19,1.0
20,1.0
21,0.3333333333333333
22,0.0
23,0.3333333333333333
24,0.0
25,0.5
26,0.3333333333333333
27,0.0
28,1.0
29,0.0
30,1.0
31,0.0
32,0.14285714285714285
33,0.0
34,0.0
35,1.0
36,1.0
37,1.0
38,0.0
39,1.0
40,1.0
41,1.0
42,1.0
43,0.3333333333333333
44,1.0
45,1.0
46,0.0
47,0.0
48,1.0
49,1.0
50,0.0
51,0.0
52,0.0
53,0.3333333333333333
54,0.0
55,1.0
56,1.0
57,0.2
58,1.0
59,1.0
60,1.0
61,0.0
62,0.0
63,1.0
64,1.0
65,0.0
66,1.0
67,1.0
68,1.0
69,0.0
70,0.0
71,1.0
72,1.0
73,0.0
74,0.0
75,1.0
76,1.0
77,0.0
78,0.3333333333333333
79,1.0
80,1.0
81,0.0
82,0.3333333333333333
83,1.0
84,0.0
85,0.0
86,0.3333333333333333
87,0.0
88,0.3333333333333333
89,1.0
90,0.0
91,1.0
92,0.6
93,1.0
94,0.5
95,0.0
96,1.0
97,0.0
98,0.0
99,0.0
100,1.0
101,0.3333333333333333
102,1.0
103,1.0
104,1.0
105,0.3333333333333333
106,1.0
107,1.0
108,1.0
109,0.0
110,1.0
111,0.0
112,1.0
113,1.0
114,1.0
115,0.3333333333333333
116,0.5
117,0.0
118,0.3333333333333333
119,1.0
120,1.0
121,0.3333333333333333
122,1.0
123,0.0
124,1.0
125,0.2
126,0.3333333333333333
127,0.0
128,0.3333333333333333
129,1.0
130,0.3333333333333333
131,0.0
132,0.3333333333333333
133,1.0
134,0.0
135,1.0
136,1.0
137,0.0
138,0.5
139,0.0
140,1.0
141,0.0
142,0.3333333333333333
143,0.3333333333333333
144,0.0
145,0.0
146,1.0
147,1.0
148,1.0
149,1.0
150,0.3333333333333333
151,1.0
152,0.0
153,1.0
154,0.0
155,0.0
156,0.0
157,0.0
158,0.0
159,1.0
160,1.0
161,1.0
162,0.3333333333333333
163,1.0
164,1.0
165,0.0
166,1.0
167,0.3333333333333333
168,1.0
169,0.0
170,1.0
171,0.0
172,0.0
173,0.2
174,1.0
175,1.0
176,1.0
177,1.0
178,0.0
179,0.3333333333333333
180,0.3333333333333333
181,1.0
182,0.0
183,0.3333333333333333
184,0.3333333333333333
185,0.0
186,0.0
187,0.0
188,0.0
189,1.0
190,1.0
191,1.0
192,0.3333333333333333
193,1.0
194,0.0
195,1.0
196,0.0
197,1.0
198,0.5
199,1.0
200,1.0
