Epoch,Gini Coefficient
1,0.125
2,0.0
3,0.09090909090909091
4,0.3333333333333333
5,0.0
6,0.3333333333333333
7,0.0
8,0.5
9,1.0
10,0.5
11,1.0
12,0.0
13,0.0
14,0.0
15,1.0
16,0.3333333333333333
17,1.0
18,0.2
19,1.0
20,0.0
21,1.0
22,0.0
23,0.3333333333333333
24,0.42857142857142855
25,0.0
26,1.0
27,1.0
28,0.0
29,0.0
30,1.0
31,0.5
32,0.6
33,1.0
34,0.0
35,0.1111111111111111
36,0.06666666666666667
37,1.0
38,1.0
39,0.0
40,1.0
41,0.6666666666666666
42,1.0
43,0.5
44,1.0
45,0.0
46,0.5
47,0.0
48,0.0
49,1.0
50,0.0
51,0.0
52,1.0
53,0.3333333333333333
54,1.0
55,0.0
56,1.0
57,0.0
58,0.5
59,0.0
60,1.0
61,1.0
62,0.3333333333333333
63,0.3333333333333333
64,0.0
65,0.2
66,0.0
67,0.058823529411764705
68,1.0
69,0.0
70,1.0
71,0.0
72,1.0
73,1.0
74,0.25
75,1.0
76,0.3333333333333333
77,0.5
78,0.0
79,0.0
80,0.0
81,0.3333333333333333
82,1.0
83,0.3333333333333333
84,0.0
85,1.0
86,0.0
87,0.3333333333333333
88,0.09090909090909091
89,0.3333333333333333
90,0.3333333333333333
91,1.0
92,0.3333333333333333
93,0.3333333333333333
94,1.0
95,1.0
96,0.5
97,0.6
98,0.3333333333333333
99,0.3333333333333333
100,1.0
101,0.0
102,1.0
103,1.0
104,0.0
105,1.0
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,0.3333333333333333
112,1.0
113,0.3333333333333333
114,0.0
115,1.0
116,1.0
117,0.3333333333333333
118,1.0
119,0.0
120,0.0
121,1.0
122,1.0
123,1.0
124,0.14285714285714285
125,1.0
126,1.0
127,0.0
128,0.0
129,1.0
130,1.0
131,0.3333333333333333
132,1.0
133,0.0
134,1.0
135,0.0
136,1.0
137,0.3333333333333333
138,0.3333333333333333
139,1.0
140,0.0
141,0.0
142,0.3333333333333333
143,0.2
144,1.0
145,0.0
146,0.0
147,1.0
148,0.0
149,0.0
150,0.0
151,0.0
152,1.0
153,0.3333333333333333
154,0.0
155,1.0
156,0.0
157,1.0
158,0.3333333333333333
159,0.2
160,1.0
161,1.0
162,1.0
163,0.0
164,1.0
165,0.0
166,0.5
167,0.0
168,0.3333333333333333
169,1.0
170,0.0
171,1.0
172,1.0
173,0.0
174,0.3333333333333333
175,1.0
176,1.0
177,1.0
178,0.0
179,1.0
180,0.3333333333333333
181,1.0
182,0.0
183,0.0
184,1.0
185,0.3333333333333333
186,1.0
187,1.0
188,1.0
189,1.0
190,0.0
191,1.0
192,1.0
193,0.2
194,1.0
195,0.0
196,0.0
197,1.0
198,1.0
199,0.0
200,1.0
