Epoch,Gini Coefficient
1,0.8947368421052632
2,0.18181818181818182
3,0.30434782608695654
4,0.2727272727272727
5,0.5652173913043478
6,0.0
7,0.45454545454545453
8,0.3333333333333333
9,0.25
10,0.07142857142857142
11,0.23076923076923078
12,0.4166666666666667
13,0.3
14,0.0
15,0.034482758620689655
16,0.6363636363636364
17,0.6363636363636364
18,0.6363636363636364
19,0.0
20,0.07142857142857142
21,0.36
22,0.037037037037037035
23,0.6363636363636364
24,0.4782608695652174
25,0.25925925925925924
26,0.6363636363636364
27,0.5789473684210527
28,0.0625
29,0.6363636363636364
30,0.3333333333333333
31,0.04
32,0.0
33,0.03225806451612903
34,0.6363636363636364
35,0.0
36,0.5652173913043478
37,0.037037037037037035
38,0.0
39,0.030303030303030304
40,0.30434782608695654
41,0.18181818181818182
42,0.0
43,0.0
44,0.0
45,0.16666666666666666
46,0.5652173913043478
47,0.047619047619047616
48,0.9047619047619048
49,0.0
50,0.6363636363636364
51,0.6363636363636364
52,0.6363636363636364
53,0.12
54,0.0
55,0.25925925925925924
56,0.04
57,0.9047619047619048
58,0.25
59,0.21739130434782608
60,0.10344827586206896
61,0.06666666666666667
62,0.0
63,0.0
64,0.5454545454545454
65,0.6190476190476191
66,0.1111111111111111
67,0.030303030303030304
68,0.6363636363636364
69,0.25925925925925924
70,0.5238095238095238
71,0.0625
72,0.047619047619047616
73,0.6363636363636364
74,0.0
75,0.06666666666666667
76,0.21739130434782608
77,0.0
78,0.034482758620689655
79,0.10344827586206896
80,0.0
81,0.16666666666666666
82,0.14285714285714285
83,0.6363636363636364
84,0.6363636363636364
85,0.36
86,0.3333333333333333
87,0.23809523809523808
88,0.09090909090909091
89,0.03225806451612903
90,0.36
91,0.16666666666666666
92,0.5
93,0.13333333333333333
94,0.07142857142857142
95,0.14285714285714285
96,0.03225806451612903
97,0.6363636363636364
98,0.6363636363636364
99,0.25
100,0.36363636363636365
101,0.21739130434782608
102,0.4166666666666667
103,0.3333333333333333
104,0.0967741935483871
105,0.6363636363636364
106,0.30434782608695654
107,0.3076923076923077
108,0.6363636363636364
109,0.44
110,0.16666666666666666
111,0.6363636363636364
112,0.0
113,0.16666666666666666
114,0.0
115,0.30434782608695654
116,0.0
117,0.6363636363636364
118,0.0
119,0.10344827586206896
120,0.037037037037037035
121,0.10344827586206896
122,0.14285714285714285
123,0.0
124,0.45454545454545453
125,0.25
126,0.6190476190476191
127,0.36363636363636365
128,0.9047619047619048
129,0.5238095238095238
130,0.14285714285714285
131,0.04
132,0.03225806451612903
133,0.09090909090909091
134,0.21428571428571427
135,0.04
136,0.21428571428571427
137,0.6363636363636364
138,0.1
139,0.18518518518518517
140,0.12
141,0.6363636363636364
142,0.14285714285714285
143,0.6363636363636364
144,0.07692307692307693
145,0.0
146,0.6363636363636364
147,0.037037037037037035
148,0.030303030303030304
149,0.034482758620689655
150,0.25925925925925924
151,0.21739130434782608
152,0.030303030303030304
153,0.5454545454545454
154,0.6363636363636364
155,0.25925925925925924
156,0.5652173913043478
157,0.0625
158,0.034482758620689655
159,0.037037037037037035
160,0.034482758620689655
161,0.18518518518518517
162,0.1724137931034483
163,0.21739130434782608
164,0.06666666666666667
165,0.5454545454545454
166,0.07692307692307693
167,0.10344827586206896
168,0.0
169,0.4166666666666667
170,0.4
171,0.25925925925925924
172,0.10344827586206896
173,0.0
174,0.10344827586206896
175,0.8095238095238095
176,0.10344827586206896
177,0.5652173913043478
178,0.12
179,0.12
180,0.03225806451612903
181,0.6363636363636364
182,0.0
183,0.07692307692307693
184,0.6363636363636364
185,0.14285714285714285
186,0.3333333333333333
187,0.6363636363636364
188,0.16666666666666666
189,0.0625
190,0.0
191,0.21739130434782608
192,0.6363636363636364
193,0.037037037037037035
194,0.6363636363636364
195,0.08333333333333333
196,0.6363636363636364
197,0.14285714285714285
198,0.6190476190476191
199,0.03225806451612903
200,0.0
