Epoch,Gini Coefficient
1,0.2222222222222222
2,0.07142857142857142
3,0.05263157894736842
4,0.034482758620689655
5,0.18518518518518517
6,0.0
7,0.02702702702702703
8,0.058823529411764705
9,0.04
10,0.02702702702702703
11,0.030303030303030304
12,0.0
13,0.13333333333333333
14,0.0
15,0.058823529411764705
16,0.0
17,0.02857142857142857
18,0.25
19,0.02857142857142857
20,0.0
21,0.02702702702702703
22,0.0967741935483871
23,0.02857142857142857
24,0.08571428571428572
25,0.037037037037037035
26,0.02857142857142857
27,0.02702702702702703
28,0.14285714285714285
29,0.0
30,0.02702702702702703
31,0.09090909090909091
32,0.0625
33,0.0
34,0.02857142857142857
35,0.08333333333333333
36,0.05555555555555555
37,0.0
38,0.030303030303030304
39,0.02857142857142857
40,0.09090909090909091
41,0.08333333333333333
42,0.02857142857142857
43,0.0
44,0.058823529411764705
45,0.02857142857142857
46,0.16129032258064516
47,0.0
48,0.14285714285714285
49,0.09090909090909091
50,0.11764705882352941
51,0.07142857142857142
52,0.0
53,0.0
54,0.14285714285714285
55,0.02702702702702703
56,0.0
57,0.02702702702702703
58,0.16666666666666666
59,0.02702702702702703
60,0.0625
61,0.0625
62,0.0
63,0.09090909090909091
64,0.1111111111111111
65,0.07142857142857142
66,0.03225806451612903
67,0.0967741935483871
68,0.15151515151515152
69,0.02857142857142857
70,0.05555555555555555
71,0.3
72,0.02702702702702703
73,0.058823529411764705
74,0.034482758620689655
75,0.07692307692307693
76,0.02857142857142857
77,0.0
78,0.0
79,0.0
80,0.0
81,0.1875
82,0.034482758620689655
83,0.02857142857142857
84,0.125
85,0.02702702702702703
86,0.15151515151515152
87,0.06666666666666667
88,0.08571428571428572
89,0.15151515151515152
90,0.16129032258064516
91,0.05555555555555555
92,0.02702702702702703
93,0.08571428571428572
94,0.02702702702702703
95,0.05555555555555555
96,0.02564102564102564
97,0.0
98,0.0
99,0.0
100,0.058823529411764705
101,0.0
102,0.0
103,0.1724137931034483
104,0.06666666666666667
105,0.0
106,0.058823529411764705
107,0.05555555555555555
108,0.0
109,0.25
110,0.10344827586206896
111,0.0625
112,0.0
113,0.03225806451612903
114,0.0625
115,0.06666666666666667
116,0.10344827586206896
117,0.03225806451612903
118,0.09090909090909091
119,0.02857142857142857
120,0.07142857142857142
121,0.058823529411764705
122,0.13333333333333333
123,0.0
124,0.0
125,0.02702702702702703
126,0.0
127,0.11764705882352941
128,0.02857142857142857
129,0.02857142857142857
130,0.10344827586206896
131,0.23076923076923078
132,0.037037037037037035
133,0.09090909090909091
134,0.02857142857142857
135,0.02702702702702703
136,0.09090909090909091
137,0.058823529411764705
138,0.15384615384615385
139,0.0
140,0.0
141,0.15151515151515152
142,0.02857142857142857
143,0.0625
144,0.05555555555555555
145,0.11764705882352941
146,0.2413793103448276
147,0.05555555555555555
148,0.06666666666666667
149,0.02702702702702703
150,0.1875
151,0.037037037037037035
152,0.2413793103448276
153,0.0
154,0.03225806451612903
155,0.1724137931034483
156,0.02857142857142857
157,0.04
158,0.02702702702702703
159,0.02702702702702703
160,0.02857142857142857
161,0.0
162,0.0
163,0.10344827586206896
164,0.09090909090909091
165,0.09090909090909091
166,0.125
167,0.02702702702702703
168,0.06666666666666667
169,0.0
170,0.02702702702702703
171,0.1111111111111111
172,0.0625
173,0.09090909090909091
174,0.07692307692307693
175,0.0
176,0.08108108108108109
177,0.0
178,0.08571428571428572
179,0.02702702702702703
180,0.125
181,0.14285714285714285
182,0.125
183,0.0
184,0.0
185,0.0
186,0.07142857142857142
187,0.05555555555555555
188,0.02857142857142857
189,0.058823529411764705
190,0.15151515151515152
191,0.0
192,0.09090909090909091
193,0.02702702702702703
194,0.30434782608695654
195,0.12
196,0.0
197,0.28
198,0.0
199,0.0
200,0.125
