Epoch,Gini Coefficient
1,0.05263157894736842
2,0.1111111111111111
3,0.125
4,0.0
5,0.25
6,0.13043478260869565
7,0.037037037037037035
8,0.16129032258064516
9,0.16129032258064516
10,0.0
11,0.2903225806451613
12,0.21212121212121213
13,0.13333333333333333
14,0.08108108108108109
15,0.12
16,0.0625
17,0.15151515151515152
18,0.07692307692307693
19,0.0
20,0.17647058823529413
21,0.15151515151515152
22,0.02702702702702703
23,0.16129032258064516
24,0.25
25,0.21212121212121213
26,0.06666666666666667
27,0.0
28,0.2413793103448276
29,0.21212121212121213
30,0.21212121212121213
31,0.07142857142857142
32,0.21212121212121213
33,0.21212121212121213
34,0.09090909090909091
35,0.21212121212121213
36,0.02702702702702703
37,0.05555555555555555
38,0.02857142857142857
39,0.08108108108108109
40,0.17647058823529413
41,0.0625
42,0.05555555555555555
43,0.21212121212121213
44,0.02857142857142857
45,0.21212121212121213
46,0.0
47,0.0
48,0.21212121212121213
49,0.21212121212121213
50,0.0625
51,0.21212121212121213
52,0.037037037037037035
53,0.02857142857142857
54,0.21212121212121213
55,0.058823529411764705
56,0.0625
57,0.0625
58,0.16129032258064516
59,0.030303030303030304
60,0.0625
61,0.08108108108108109
62,0.21212121212121213
63,0.05555555555555555
64,0.22580645161290322
65,0.0625
66,0.1875
67,0.07142857142857142
68,0.21212121212121213
69,0.02857142857142857
70,0.04
71,0.0967741935483871
72,0.058823529411764705
73,0.18181818181818182
74,0.18518518518518517
75,0.11764705882352941
76,0.22580645161290322
77,0.10344827586206896
78,0.11764705882352941
79,0.15151515151515152
80,0.07692307692307693
81,0.15151515151515152
82,0.15151515151515152
83,0.09090909090909091
84,0.21212121212121213
85,0.0625
86,0.0
87,0.21212121212121213
88,0.07142857142857142
89,0.21212121212121213
90,0.1875
91,0.2
92,0.15151515151515152
93,0.07142857142857142
94,0.1111111111111111
95,0.0625
96,0.16129032258064516
97,0.030303030303030304
98,0.21212121212121213
99,0.05555555555555555
100,0.21212121212121213
101,0.07142857142857142
102,0.125
103,0.16129032258064516
104,0.02857142857142857
105,0.1111111111111111
106,0.21212121212121213
107,0.0
108,0.058823529411764705
109,0.0
110,0.1724137931034483
111,0.21212121212121213
112,0.1875
113,0.0625
114,0.03225806451612903
115,0.08108108108108109
116,0.1111111111111111
117,0.05555555555555555
118,0.02702702702702703
119,0.030303030303030304
120,0.25
121,0.05555555555555555
122,0.14285714285714285
123,0.11764705882352941
124,0.09090909090909091
125,0.13333333333333333
126,0.0967741935483871
127,0.21212121212121213
128,0.26666666666666666
129,0.0
130,0.21212121212121213
131,0.10344827586206896
132,0.0
133,0.11764705882352941
134,0.0625
135,0.15151515151515152
136,0.21212121212121213
137,0.1875
138,0.09090909090909091
139,0.0
140,0.23809523809523808
141,0.05555555555555555
142,0.25
143,0.14285714285714285
144,0.07142857142857142
145,0.13333333333333333
146,0.0
147,0.11764705882352941
148,0.14285714285714285
149,0.02564102564102564
150,0.034482758620689655
151,0.030303030303030304
152,0.1111111111111111
153,0.21212121212121213
154,0.02857142857142857
155,0.1875
156,0.21212121212121213
157,0.08571428571428572
158,0.0
159,0.02702702702702703
160,0.21212121212121213
161,0.0625
162,0.1875
163,0.0625
164,0.21212121212121213
165,0.125
166,0.09090909090909091
167,0.0
168,0.034482758620689655
169,0.09090909090909091
170,0.2
171,0.21212121212121213
172,0.05263157894736842
173,0.21212121212121213
174,0.22580645161290322
175,0.037037037037037035
176,0.25
177,0.09090909090909091
178,0.02857142857142857
179,0.06666666666666667
180,0.02857142857142857
181,0.07692307692307693
182,0.0
183,0.08108108108108109
184,0.15151515151515152
185,0.058823529411764705
186,0.08571428571428572
187,0.07142857142857142
188,0.0
189,0.21739130434782608
190,0.05263157894736842
191,0.0
192,0.21212121212121213
193,0.06666666666666667
194,0.0
195,0.21212121212121213
196,0.125
197,0.02857142857142857
198,0.15151515151515152
199,0.15151515151515152
200,0.21212121212121213
