Epoch,Gini Coefficient
1,0.047619047619047616
2,0.0
3,1.0
4,0.0
5,1.0
6,1.0
7,0.3333333333333333
8,1.0
9,1.0
10,1.0
11,0.0
12,1.0
13,1.0
14,1.0
15,1.0
16,0.0
17,1.0
18,1.0
19,0.0
20,0.3333333333333333
21,0.0
22,0.5
23,0.0
24,1.0
25,1.0
26,1.0
27,1.0
28,0.1111111111111111
29,1.0
30,1.0
31,1.0
32,0.3333333333333333
33,1.0
34,1.0
35,1.0
36,0.0
37,0.3333333333333333
38,1.0
39,1.0
40,0.0
41,1.0
42,1.0
43,1.0
44,1.0
45,0.125
46,1.0
47,0.0
48,0.3333333333333333
49,0.0
50,1.0
51,1.0
52,0.0
53,0.3333333333333333
54,0.3333333333333333
55,1.0
56,1.0
57,0.0
58,0.3333333333333333
59,1.0
60,0.0
61,0.0
62,0.3333333333333333
63,0.0
64,1.0
65,0.3333333333333333
66,1.0
67,0.0
68,1.0
69,0.3333333333333333
70,0.3333333333333333
71,1.0
72,0.0
73,1.0
74,1.0
75,1.0
76,1.0
77,0.0
78,0.0
79,1.0
80,1.0
81,1.0
82,1.0
83,0.3333333333333333
84,0.5
85,1.0
86,0.0
87,0.0
88,0.2
89,1.0
90,1.0
91,0.0
92,1.0
93,1.0
94,1.0
95,0.0
96,0.2
97,1.0
98,0.0
99,0.3333333333333333
100,0.3333333333333333
101,0.0
102,0.0
103,0.0
104,0.5
105,0.3333333333333333
106,1.0
107,0.3333333333333333
108,0.0
109,0.0
110,1.0
111,1.0
112,1.0
113,1.0
114,1.0
115,1.0
116,1.0
117,1.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.3333333333333333
125,1.0
126,0.0
127,1.0
128,1.0
129,1.0
130,0.0
131,0.3333333333333333
132,0.3333333333333333
133,1.0
134,0.3333333333333333
135,1.0
136,0.5
137,0.0
138,1.0
139,1.0
140,0.3333333333333333
141,1.0
142,1.0
143,1.0
144,0.0
145,1.0
146,1.0
147,1.0
148,1.0
149,1.0
150,1.0
151,1.0
152,0.0
153,1.0
154,1.0
155,1.0
156,0.5
157,0.0
158,1.0
159,1.0
160,0.0
161,0.0
162,1.0
163,1.0
164,0.3333333333333333
165,0.5
166,1.0
167,1.0
168,0.3333333333333333
169,1.0
170,1.0
171,0.2
172,1.0
173,0.0
174,0.3333333333333333
175,1.0
176,0.0
177,0.0
178,1.0
179,0.0
180,1.0
181,0.0
182,1.0
183,1.0
184,0.0
185,0.3333333333333333
186,0.3333333333333333
187,0.3333333333333333
188,0.5
189,1.0
190,0.0
191,0.0
192,0.0
193,1.0
194,0.0
195,0.0
196,0.2
197,1.0
198,1.0
199,0.3333333333333333
200,1.0
