Epoch,Gini Coefficient
1,0.0
2,0.1111111111111111
3,0.0
4,0.0
5,0.23076923076923078
6,0.0
7,1.0
8,0.0
9,0.0
10,1.0
11,0.5
12,1.0
13,1.0
14,0.0
15,0.0
16,0.3333333333333333
17,0.5
18,0.0
19,0.0
20,0.0
21,1.0
22,0.0
23,1.0
24,1.0
25,0.3333333333333333
26,0.0
27,0.0
28,0.0
29,1.0
30,0.5
31,1.0
32,0.0
33,1.0
34,0.5
35,0.0
36,0.0
37,0.2727272727272727
38,0.2
39,0.0
40,0.0
41,0.0
42,0.2
43,0.3333333333333333
44,1.0
45,0.2
46,1.0
47,1.0
48,0.5
49,0.0
50,1.0
51,1.0
52,1.0
53,0.0
54,1.0
55,0.0
56,1.0
57,0.0
58,1.0
59,1.0
60,0.0
61,1.0
62,1.0
63,1.0
64,0.3333333333333333
65,1.0
66,0.0
67,0.0
68,1.0
69,0.0
70,1.0
71,1.0
72,0.5
73,0.5
74,0.0
75,1.0
76,0.2
77,1.0
78,0.0
79,0.0
80,0.3333333333333333
81,1.0
82,1.0
83,1.0
84,1.0
85,0.0
86,0.0
87,1.0
88,0.0
89,1.0
90,0.0
91,0.3333333333333333
92,0.0
93,1.0
94,0.2
95,0.0
96,1.0
97,0.5
98,1.0
99,1.0
100,0.3333333333333333
101,0.0
102,0.0
103,0.5
104,1.0
105,1.0
106,1.0
107,0.0
108,0.2
109,1.0
110,1.0
111,0.0
112,0.0
113,1.0
114,1.0
115,1.0
116,0.3333333333333333
117,0.2
118,1.0
119,0.0
120,1.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,1.0
127,1.0
128,1.0
129,0.3333333333333333
130,1.0
131,1.0
132,1.0
133,1.0
134,1.0
135,1.0
136,1.0
137,1.0
138,1.0
139,0.0
140,1.0
141,1.0
142,0.3333333333333333
143,1.0
144,1.0
145,1.0
146,1.0
147,0.3333333333333333
148,0.0
149,0.0
150,0.3333333333333333
151,0.0
152,0.0
153,0.3333333333333333
154,1.0
155,0.3333333333333333
156,0.0
157,1.0
158,0.5
159,0.0
160,0.3333333333333333
161,1.0
162,0.3333333333333333
163,1.0
164,1.0
165,0.0
166,0.3333333333333333
167,1.0
168,1.0
169,0.0
170,1.0
171,1.0
172,1.0
173,0.0
174,0.0
175,0.0
176,0.0
177,1.0
178,0.0
179,0.3333333333333333
180,1.0
181,1.0
182,0.0
183,1.0
184,1.0
185,0.0
186,0.0
187,0.3333333333333333
188,0.14285714285714285
189,1.0
190,1.0
191,0.2
192,1.0
193,1.0
194,0.0
195,1.0
196,0.0
197,0.0
198,1.0
199,1.0
200,0.0
