Epoch,Gini Coefficient
1,0.1111111111111111
2,0.16666666666666666
3,0.0
4,0.38461538461538464
5,0.3333333333333333
6,0.0
7,1.0
8,0.0
9,1.0
10,1.0
11,0.0
12,0.3333333333333333
13,0.0
14,1.0
15,1.0
16,1.0
17,0.3333333333333333
18,1.0
19,1.0
20,1.0
21,1.0
22,0.3333333333333333
23,0.3333333333333333
24,0.0
25,1.0
26,0.0
27,0.25
28,1.0
29,0.5
30,0.3333333333333333
31,0.0
32,1.0
33,0.0
34,0.0
35,1.0
36,1.0
37,1.0
38,1.0
39,1.0
40,1.0
41,1.0
42,0.0
43,0.0
44,1.0
45,0.5
46,1.0
47,1.0
48,1.0
49,0.0
50,0.0
51,0.0
52,0.3333333333333333
53,0.5
54,1.0
55,1.0
56,1.0
57,1.0
58,1.0
59,0.0
60,1.0
61,0.0
62,0.6
63,1.0
64,0.0
65,1.0
66,0.0
67,1.0
68,0.5
69,1.0
70,0.2
71,0.6
72,1.0
73,1.0
74,1.0
75,0.0
76,0.0
77,0.3333333333333333
78,0.6666666666666666
79,1.0
80,0.0
81,1.0
82,1.0
83,0.0
84,0.3333333333333333
85,1.0
86,0.5
87,1.0
88,0.0
89,1.0
90,1.0
91,0.0
92,0.0
93,1.0
94,1.0
95,1.0
96,0.3333333333333333
97,0.0
98,1.0
99,0.5
100,0.0
101,0.3333333333333333
102,0.3333333333333333
103,1.0
104,1.0
105,1.0
106,0.0
107,0.0
108,0.0
109,0.3333333333333333
110,1.0
111,1.0
112,0.0
113,1.0
114,0.0
115,0.0
116,0.0
117,1.0
118,0.3333333333333333
119,0.3333333333333333
120,1.0
121,1.0
122,0.3333333333333333
123,0.3333333333333333
124,1.0
125,0.5
126,0.0
127,1.0
128,0.0
129,0.3333333333333333
130,0.3333333333333333
131,0.0
132,1.0
133,0.3333333333333333
134,0.0
135,0.3333333333333333
136,0.0
137,1.0
138,1.0
139,1.0
140,0.0
141,0.0
142,0.0
143,1.0
144,0.0
145,1.0
146,1.0
147,0.0
148,0.0
149,0.0
150,1.0
151,1.0
152,0.0
153,0.0
154,0.0
155,0.14285714285714285
156,1.0
157,0.0
158,1.0
159,0.0
160,0.3333333333333333
161,0.0
162,0.3333333333333333
163,0.0
164,0.6
165,1.0
166,1.0
167,0.0
168,0.0
169,0.0
170,1.0
171,0.0
172,0.0
173,1.0
174,0.0
175,1.0
176,0.0
177,0.0
178,0.0
179,0.0
180,0.0
181,0.0
182,0.3333333333333333
183,1.0
184,1.0
185,0.3333333333333333
186,0.0
187,1.0
188,0.0
189,1.0
190,1.0
191,0.3333333333333333
192,1.0
193,0.0
194,1.0
195,0.0
196,1.0
197,0.0
198,0.2
199,0.14285714285714285
200,0.2
