Epoch,Gini Coefficient
1,0.06666666666666667
2,0.058823529411764705
3,0.2727272727272727
4,0.25
5,0.2
6,0.45454545454545453
7,0.3333333333333333
8,0.3333333333333333
9,0.2
10,0.0
11,0.2
12,0.14285714285714285
13,0.0
14,1.0
15,0.0
16,0.14285714285714285
17,0.25
18,0.0
19,1.0
20,0.0
21,0.0
22,1.0
23,0.0
24,1.0
25,0.2
26,0.0
27,0.3333333333333333
28,0.3333333333333333
29,0.0
30,0.3333333333333333
31,0.14285714285714285
32,0.0
33,1.0
34,0.2
35,0.14285714285714285
36,0.3333333333333333
37,1.0
38,0.2
39,0.2
40,0.3333333333333333
41,0.3333333333333333
42,0.0
43,0.3333333333333333
44,0.5
45,1.0
46,1.0
47,0.42857142857142855
48,0.0
49,1.0
50,0.0
51,0.3333333333333333
52,1.0
53,1.0
54,0.0
55,0.2
56,0.2
57,0.0
58,1.0
59,0.16666666666666666
60,0.14285714285714285
61,0.3333333333333333
62,0.5
63,1.0
64,1.0
65,1.0
66,0.2
67,0.42857142857142855
68,1.0
69,1.0
70,0.0
71,0.6
72,0.0
73,0.0
74,0.0
75,0.2
76,1.0
77,1.0
78,0.3333333333333333
79,0.0
80,0.2
81,0.0
82,0.0
83,0.0
84,0.42857142857142855
85,1.0
86,1.0
87,0.3333333333333333
88,0.5
89,0.0
90,0.0
91,0.0
92,0.3333333333333333
93,0.3333333333333333
94,0.5
95,1.0
96,0.0
97,0.0
98,0.2
99,0.5
100,1.0
101,0.0
102,0.3333333333333333
103,1.0
104,0.0
105,0.3333333333333333
106,0.3333333333333333
107,0.0
108,1.0
109,0.0
110,1.0
111,0.3333333333333333
112,1.0
113,0.5
114,0.5
115,1.0
116,0.1111111111111111
117,1.0
118,1.0
119,1.0
120,0.0
121,0.3333333333333333
122,0.25
123,0.14285714285714285
124,0.0
125,0.0
126,0.3333333333333333
127,0.25
128,1.0
129,0.3333333333333333
130,0.3333333333333333
131,0.3333333333333333
132,0.14285714285714285
133,0.0
134,0.3333333333333333
135,1.0
136,0.0
137,0.3333333333333333
138,1.0
139,0.5
140,0.3333333333333333
141,0.0
142,0.0
143,1.0
144,0.0
145,0.42857142857142855
146,1.0
147,0.0
148,1.0
149,0.3333333333333333
150,1.0
151,0.1111111111111111
152,1.0
153,0.0
154,0.14285714285714285
155,0.3333333333333333
156,0.0
157,0.0
158,0.3333333333333333
159,0.0
160,0.0
161,0.0
162,0.0
163,0.25
164,0.5
165,0.0
166,0.2
167,1.0
168,0.14285714285714285
169,1.0
170,1.0
171,0.5
172,1.0
173,1.0
174,0.3333333333333333
175,0.0
176,0.0
177,1.0
178,1.0
179,0.3333333333333333
180,0.3333333333333333
181,0.14285714285714285
182,1.0
183,0.1111111111111111
184,0.5
185,1.0
186,0.3333333333333333
187,0.2
188,0.3333333333333333
189,0.3333333333333333
190,0.0
191,0.6
192,1.0
193,0.2
194,0.0
195,0.3333333333333333
196,1.0
197,0.0
198,0.0
199,0.3333333333333333
200,0.3333333333333333
