Epoch,Beta
1,-0.1784798502922058
2,-0.5094048380851746
3,-0.6093132495880127
4,-0.7269388437271118
5,-0.8876165747642517
6,-1.1096656322479248
7,-1.3302838802337646
8,-1.5261679887771606
9,-1.7558050155639648
10,-2.046938896179199
11,-2.287008285522461
12,-2.4668099880218506
13,-2.6043331623077393
14,-2.7302093505859375
15,-2.7219700813293457
16,-2.678621768951416
17,-2.6981306076049805
18,-2.8888182640075684
19,-3.0537867546081543
20,-3.127682685852051
21,-3.1452834606170654
22,-3.167243003845215
23,-3.2476143836975098
24,-3.331265687942505
25,-3.405005693435669
26,-3.4559013843536377
27,-3.482295513153076
28,-3.5057029724121094
29,-3.528740167617798
30,-3.554980754852295
31,-3.5766525268554688
32,-3.6035654544830322
33,-3.623483180999756
34,-3.645181179046631
35,-3.6617026329040527
36,-3.6756067276000977
37,-3.6849141120910645
38,-3.6942601203918457
39,-3.700209856033325
40,-3.7046356201171875
41,-3.710930824279785
42,-3.7172694206237793
43,-3.7236146926879883
44,-3.7268054485321045
45,-3.731062412261963
46,-3.732293128967285
47,-3.7337958812713623
48,-3.7367961406707764
49,-3.7403969764709473
50,-3.7447116374969482
51,-3.7486090660095215
52,-3.751307725906372
53,-3.753267288208008
54,-3.755079507827759
55,-3.756499767303467
56,-3.761225938796997
57,-3.7650084495544434
58,-3.7668559551239014
59,-3.7684872150421143
60,-3.769364833831787
61,-3.7702109813690186
62,-3.7704248428344727
63,-3.771404981613159
64,-3.7716541290283203
65,-3.7726047039031982
66,-3.7729525566101074
67,-3.7736380100250244
68,-3.773949146270752
69,-3.774191379547119
70,-3.77351713180542
71,-3.7733469009399414
72,-3.7734222412109375
73,-3.7734780311584473
74,-3.7743937969207764
75,-3.775449275970459
76,-3.7765920162200928
77,-3.777003288269043
78,-3.77713942527771
79,-3.7777271270751953
80,-3.777200937271118
81,-3.775925874710083
82,-3.7766199111938477
83,-3.7765934467315674
84,-3.7777938842773438
85,-3.7798783779144287
86,-3.782029628753662
87,-3.7832248210906982
88,-3.7837650775909424
89,-3.784456253051758
90,-3.7850570678710938
91,-3.7851765155792236
92,-3.785505771636963
93,-3.7859714031219482
94,-3.7860183715820312
95,-3.7863869667053223
96,-3.7867417335510254
97,-3.7866809368133545
98,-3.787222146987915
99,-3.7879233360290527
100,-3.789186716079712
