Epoch,Beta
1,0.08743345737457275
2,0.3230702877044678
3,0.20361602306365967
4,0.04087865352630615
5,-0.13086587190628052
6,-0.3307798504829407
7,-0.5851045250892639
8,-0.893051028251648
9,-1.2122362852096558
10,-1.4768133163452148
11,-1.608410120010376
12,-1.5912964344024658
13,-1.5765306949615479
14,-1.628212332725525
15,-1.6087749004364014
16,-1.5673468112945557
17,-1.4451438188552856
18,-1.1370044946670532
19,-0.9519785642623901
20,-0.8728393912315369
21,-0.8790990710258484
22,-0.941283106803894
23,-1.0445330142974854
24,-1.146964430809021
25,-1.2337980270385742
26,-1.3043880462646484
27,-1.3926758766174316
28,-1.4505326747894287
29,-1.4757440090179443
30,-1.4871054887771606
31,-1.528691053390503
32,-1.6523784399032593
33,-1.8887648582458496
34,-2.1677348613739014
35,-2.398327589035034
36,-2.5364720821380615
37,-2.559321403503418
38,-2.547201633453369
39,-2.6456081867218018
40,-2.796780586242676
41,-2.89581298828125
42,-2.9131059646606445
43,-2.8466148376464844
44,-2.7950098514556885
45,-2.790165424346924
46,-2.816530227661133
47,-2.852850914001465
48,-2.8820481300354004
49,-2.9177749156951904
50,-3.011864423751831
51,-3.1622557640075684
52,-3.325446844100952
53,-3.4288322925567627
54,-3.4508042335510254
55,-3.444399833679199
56,-3.438159942626953
57,-3.435166835784912
58,-3.442796468734741
59,-3.452542304992676
60,-3.4473795890808105
61,-3.4462711811065674
62,-3.446054697036743
63,-3.4338486194610596
64,-3.4381918907165527
65,-3.4500160217285156
66,-3.4690842628479004
67,-3.4864773750305176
68,-3.500389814376831
69,-3.509970188140869
70,-3.5134127140045166
71,-3.5171449184417725
72,-3.5214147567749023
73,-3.5239601135253906
74,-3.5226893424987793
75,-3.5225372314453125
76,-3.536769151687622
77,-3.5645036697387695
78,-3.5892553329467773
79,-3.625955104827881
80,-3.6503279209136963
81,-3.665720224380493
82,-3.6809139251708984
83,-3.7115225791931152
84,-3.733804225921631
85,-3.7492096424102783
86,-3.7574868202209473
87,-3.762299060821533
88,-3.765904426574707
89,-3.7678446769714355
90,-3.7709107398986816
91,-3.7719039916992188
92,-3.773832321166992
93,-3.7755024433135986
94,-3.7769904136657715
95,-3.7779996395111084
96,-3.779702663421631
97,-3.7809014320373535
98,-3.781313419342041
99,-3.7819395065307617
100,-3.7820653915405273
