Epoch,Beta
1,0.3580397367477417
2,0.11490046977996826
3,-0.05790442228317261
4,-0.2778223156929016
5,-0.5032971501350403
6,-0.7100659608840942
7,-0.8846631646156311
8,-0.9952086210250854
9,-1.0651984214782715
10,-1.1582515239715576
11,-1.3224583864212036
12,-1.5426435470581055
13,-1.7648708820343018
14,-1.91473388671875
15,-2.0788261890411377
16,-2.381718397140503
17,-2.686985969543457
18,-3.012756824493408
19,-3.213155746459961
20,-3.360286235809326
21,-3.460493326187134
22,-3.5252184867858887
23,-3.5533647537231445
24,-3.5611212253570557
25,-3.5572900772094727
26,-3.551839590072632
27,-3.5642576217651367
28,-3.5945427417755127
29,-3.622797966003418
30,-3.649488687515259
31,-3.669635772705078
32,-3.6812710762023926
33,-3.6893558502197266
34,-3.688995599746704
35,-3.6894595623016357
36,-3.691953182220459
37,-3.697685956954956
38,-3.7102878093719482
39,-3.720313310623169
40,-3.729923963546753
41,-3.7374324798583984
42,-3.7432801723480225
43,-3.746910572052002
44,-3.751051425933838
45,-3.7554755210876465
46,-3.757800579071045
47,-3.7592124938964844
48,-3.760970115661621
49,-3.7641305923461914
50,-3.766364097595215
51,-3.768155574798584
52,-3.770953416824341
53,-3.7740161418914795
54,-3.778550624847412
55,-3.7816739082336426
56,-3.7840237617492676
57,-3.784449338912964
58,-3.7863757610321045
59,-3.7871346473693848
60,-3.7884438037872314
61,-3.7888967990875244
62,-3.789816379547119
63,-3.790461540222168
64,-3.7915353775024414
65,-3.791839599609375
66,-3.7924373149871826
67,-3.792804479598999
68,-3.793252944946289
69,-3.793722152709961
70,-3.793900966644287
71,-3.794255256652832
72,-3.7950048446655273
73,-3.794501781463623
74,-3.795348644256592
75,-3.7952980995178223
76,-3.795774459838867
77,-3.7960121631622314
78,-3.796252965927124
79,-3.7964749336242676
80,-3.796736717224121
81,-3.797093629837036
82,-3.797196865081787
83,-3.7974607944488525
84,-3.7974538803100586
85,-3.7978899478912354
86,-3.7979683876037598
87,-3.7984564304351807
88,-3.798369884490967
89,-3.7983286380767822
90,-3.798649311065674
91,-3.7988016605377197
92,-3.7988662719726562
93,-3.7991788387298584
94,-3.7993266582489014
95,-3.799720287322998
96,-3.7997846603393555
97,-3.800034284591675
98,-3.800126552581787
99,-3.8001604080200195
100,-3.8002729415893555
