Epoch,Beta
1,-0.5245137214660645
2,-0.314272940158844
3,-0.11990725994110107
4,-0.04521220922470093
5,0.05761086940765381
6,0.1270771026611328
7,0.10641813278198242
8,0.060773491859436035
9,0.0233381986618042
10,-0.0037100911140441895
11,-0.024136900901794434
12,-0.04567235708236694
13,-0.06778150796890259
14,-0.09102940559387207
15,-0.11225223541259766
16,-0.1350119709968567
17,-0.14578461647033691
18,-0.13216227293014526
19,-0.11340081691741943
20,-0.10632753372192383
21,-0.10020554065704346
22,-0.100192129611969
23,-0.10473847389221191
24,-0.10526537895202637
25,-0.1064959168434143
26,-0.08593916893005371
27,-0.07155239582061768
28,-0.06816238164901733
29,-0.0725167989730835
30,-0.0796005129814148
31,-0.08454501628875732
32,-0.08228778839111328
33,-0.0797116756439209
34,-0.06927907466888428
35,-0.05501687526702881
36,-0.05096644163131714
37,-0.031317174434661865
38,-0.014196336269378662
39,0.0003635883331298828
40,0.010048747062683105
41,0.010133981704711914
42,-0.0031647086143493652
43,-0.011265277862548828
44,-0.026184916496276855
45,-0.034836530685424805
46,-0.03347039222717285
47,-0.011808276176452637
48,0.018111467361450195
49,0.05473673343658447
50,0.08977413177490234
51,0.11241614818572998
52,0.12015104293823242
53,0.10909438133239746
54,0.10400116443634033
55,0.10092675685882568
56,0.09761035442352295
57,0.09430289268493652
58,0.09223461151123047
59,0.09076833724975586
60,0.09031832218170166
61,0.09035646915435791
62,0.08879423141479492
63,0.09101212024688721
64,0.0911945104598999
65,0.09866595268249512
66,0.10533154010772705
67,0.1086878776550293
68,0.11186838150024414
69,0.10629594326019287
70,0.10829567909240723
71,0.10914504528045654
72,0.10945141315460205
73,0.10963380336761475
74,0.1107931137084961
75,0.11052131652832031
76,0.11034250259399414
77,0.11153161525726318
78,0.11134684085845947
79,0.11320769786834717
80,0.11380255222320557
81,0.11505961418151855
82,0.12737929821014404
83,0.1454317569732666
84,0.16225159168243408
85,0.1761937141418457
86,0.1903146505355835
87,0.19564390182495117
88,0.1902252435684204
89,-0.15303552150726318
90,-0.2961510419845581
91,-0.36479055881500244
92,-0.4018726944923401
93,-0.42591989040374756
94,-0.3405177593231201
95,-0.2331256866455078
96,0.03326058387756348
97,0.16853153705596924
98,0.22586405277252197
99,0.23818254470825195
100,0.2358567714691162
