Epoch,Beta
1,-0.33313602209091187
2,-0.631193220615387
3,-0.46481937170028687
4,-0.31047970056533813
5,-0.3676900267601013
6,-0.4177755117416382
7,-0.44143736362457275
8,-0.4431706666946411
9,-0.45323610305786133
10,-0.45690834522247314
11,-0.4710349440574646
12,-0.4857560992240906
13,-0.4697149991989136
14,-0.4561513662338257
15,-0.43916821479797363
16,-0.4312381148338318
17,-0.41766583919525146
18,-0.41869640350341797
19,-0.4883769154548645
20,-0.6163927912712097
21,-0.7074597477912903
22,-0.7110443711280823
23,-0.6352895498275757
24,-0.5623263120651245
25,-0.5730494856834412
26,-0.6072470545768738
27,-0.5842739343643188
28,-0.5757847428321838
29,-0.603204071521759
30,-0.607246458530426
31,-0.6402835249900818
32,-0.6266003847122192
33,-0.5877634882926941
34,-0.5553358793258667
35,-0.5702325701713562
36,-0.6025716662406921
37,-0.6240007281303406
38,-0.6111741065979004
39,-0.6120222806930542
40,-0.6198680400848389
41,-0.5678507685661316
42,-0.5276486277580261
43,-0.500677227973938
44,-0.45824408531188965
45,-0.4163581132888794
46,-0.39634913206100464
47,-0.38816899061203003
48,-0.3744116425514221
49,-0.38572460412979126
50,-0.38955360651016235
51,-0.38694530725479126
52,-0.3812482953071594
53,-0.3661426901817322
54,-0.517948567867279
55,-0.5915439128875732
56,-0.5997100472450256
57,-0.5902254581451416
58,-0.55879145860672
59,-0.5454340577125549
60,-0.5331799387931824
61,-0.528213381767273
62,-0.5264639854431152
63,-0.5261522531509399
64,-0.5247372388839722
65,-0.5097347497940063
66,-0.485512912273407
67,-0.46566396951675415
68,-0.4524892568588257
69,-0.42974352836608887
70,-0.3969705104827881
71,-0.371074378490448
72,-0.357915461063385
73,-0.354878306388855
74,-0.3485408425331116
75,-0.34514009952545166
76,-0.3555762767791748
77,-0.3627532720565796
78,-0.3595525026321411
79,-0.357779860496521
80,-0.35911083221435547
81,-0.36077529191970825
82,-0.3579026460647583
83,-0.3518301248550415
84,-0.3418523073196411
85,-0.3331547975540161
86,-0.3249630331993103
87,-0.3158670663833618
88,-0.3676930069923401
89,-0.5044370889663696
90,-0.6661653518676758
91,-0.7645460963249207
92,-0.8113783597946167
93,-0.8123528957366943
94,-0.8195033669471741
95,-0.697537362575531
96,-0.4079246520996094
97,0.07477223873138428
98,0.35408854484558105
99,0.523383617401123
100,0.5722242593765259
